location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,1,2024-12-14,2024-12-21,JHU_CSSE-CSSE_Ensemble,4569.633333333333,8297.166666666666,10416,12684.333333333334,17428.016666666666,4570,8297,10416,12684,17428,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-11,CSSE Ensemble
United States,US,2,2024-12-14,2024-12-28,JHU_CSSE-CSSE_Ensemble,4729.091666666666,9165,11833.666666666666,14742.833333333334,21121.016666666666,4729,9165,11834,14743,21121,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-11,CSSE Ensemble
United States,US,1,2024-12-14,2024-12-21,Metaculus-cp,5877.260112212422,9240.717329218252,11435.929547089545,14248.445406247054,24499.138412089713,5877,9241,11436,14248,24499,Metaculus,2024-12-11,Metaculus Community Prediction
Alabama,AL,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,55,88,113,154,205,55,88,113,154,205,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Alabama,AL,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,59,102,135,172,224,59,102,135,172,224,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Alabama,AL,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,70,112,147,174,239,70,112,147,174,239,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Alaska,AK,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,5,7,10,13,16,5,7,10,13,16,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Alaska,AK,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,4,7,10,13,16,4,7,10,13,16,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Alaska,AK,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,4,7,10,13,16,4,7,10,13,16,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Arizona,AZ,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,237,587,887,993,1202,237,587,887,993,1202,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Arizona,AZ,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,247,660,1005,1130,1367,247,660,1005,1130,1367,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Arizona,AZ,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,257,799,1046,1162,1490,257,799,1046,1162,1490,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Arkansas,AR,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,49,76,92,118,159,49,76,92,118,159,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Arkansas,AR,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,45,65,86,116,155,45,65,86,116,155,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Arkansas,AR,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,47,83,109,123,177,47,83,109,123,177,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
California,CA,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,731,1099,1424,1715,1977,731,1099,1424,1715,1977,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
California,CA,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,750,1116,1364,1823,2156,750,1116,1364,1823,2156,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
California,CA,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,804,1118,1339,1711,2150,804,1118,1339,1711,2150,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Colorado,CO,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,108,152,207,244,300,108,152,207,244,300,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Colorado,CO,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,107,202,244,285,337,107,202,244,285,337,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Colorado,CO,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,140,242,294,333,399,140,242,294,333,399,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Connecticut,CT,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,78,109,139,170,193,78,109,139,170,193,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Connecticut,CT,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,89,128,151,182,224,89,128,151,182,224,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Connecticut,CT,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,79,129,158,199,262,79,129,158,199,262,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Delaware,DE,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,16,23,30,38,47,16,23,30,38,47,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Delaware,DE,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,18,23,33,40,48,18,23,33,40,48,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Delaware,DE,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,14,22,31,43,48,14,22,31,43,48,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
District of Columbia,DC,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,12,18,27,36,44,12,18,27,36,44,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
District of Columbia,DC,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,15,25,32,36,42,15,25,32,36,42,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
District of Columbia,DC,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,15,20,28,33,43,15,20,28,33,43,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Florida,FL,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,362,503,722,844,1073,362,503,722,844,1073,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Florida,FL,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,368,602,748,845,1110,368,602,748,845,1110,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Florida,FL,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,429,667,777,895,1163,429,667,777,895,1163,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Georgia,GA,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,81,125,151,186,223,81,125,151,186,223,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Georgia,GA,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,77,121,164,201,270,77,121,164,201,270,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Georgia,GA,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,80,120,164,204,240,80,120,164,204,240,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Idaho,ID,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,18,33,43,50,69,18,33,43,50,69,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Idaho,ID,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,33,42,47,58,87,33,42,47,58,87,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Idaho,ID,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,30,47,57,65,104,30,47,57,65,104,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Illinois,IL,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,196,276,368,447,549,196,276,368,447,549,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Illinois,IL,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,263,328,393,493,642,263,328,393,493,642,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Illinois,IL,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,213,341,454,532,695,213,341,454,532,695,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Indiana,IN,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,95,155,207,244,318,95,155,207,244,318,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Indiana,IN,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,139,179,233,300,393,139,179,233,300,393,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Indiana,IN,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,129,203,261,318,413,129,203,261,318,413,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Iowa,IA,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,37,47,69,86,100,37,47,69,86,100,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Iowa,IA,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,38,51,72,85,113,38,51,72,85,113,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Iowa,IA,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,37,58,71,93,120,37,58,71,93,120,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Kansas,KS,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,24,37,50,67,82,24,37,50,67,82,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Kansas,KS,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,25,43,55,66,92,25,43,55,66,92,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Kansas,KS,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,26,43,59,72,119,26,43,59,72,119,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Kentucky,KY,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,84,134,160,209,278,84,134,160,209,278,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Kentucky,KY,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,95,148,190,236,316,95,148,190,236,316,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Kentucky,KY,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,96,162,222,282,393,96,162,222,282,393,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Louisiana,LA,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,59,83,109,127,162,59,83,109,127,162,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Louisiana,LA,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,53,82,106,139,160,53,82,106,139,160,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Louisiana,LA,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,55,96,111,144,192,55,96,111,144,192,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Maine,ME,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,7,14,19,22,33,7,14,19,22,33,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Maine,ME,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,8,14,19,22,41,8,14,19,22,41,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Maine,ME,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,7,12,19,30,43,7,12,19,30,43,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Maryland,MD,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,84,111,124,146,175,84,111,124,146,175,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Maryland,MD,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,86,120,138,151,187,86,120,138,151,187,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Maryland,MD,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,86,115,142,164,218,86,115,142,164,218,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Massachusetts,MA,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,284,442,507,632,897,284,442,507,632,897,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Massachusetts,MA,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,369,550,631,779,1017,369,550,631,779,1017,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Massachusetts,MA,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,446,577,712,922,1180,446,577,712,922,1180,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Michigan,MI,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,140,211,317,397,626,140,211,317,397,626,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Michigan,MI,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,138,210,310,378,618,138,210,310,378,618,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Michigan,MI,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,135,189,262,341,833,135,189,262,341,833,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Minnesota,MN,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,133,173,222,257,332,133,173,222,257,332,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Minnesota,MN,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,136,178,225,269,420,136,178,225,269,420,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Minnesota,MN,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,121,179,236,317,404,121,179,236,317,404,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Mississippi,MS,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,20,30,41,49,57,20,30,41,49,57,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Mississippi,MS,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,18,26,36,48,82,18,26,36,48,82,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Mississippi,MS,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,17,29,44,53,71,17,29,44,53,71,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Missouri,MO,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,91,130,158,178,231,91,130,158,178,231,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Missouri,MO,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,80,136,163,191,254,80,136,163,191,254,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Missouri,MO,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,78,122,161,201,305,78,122,161,201,305,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Montana,MT,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,18,24,30,35,40,18,24,30,35,40,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Montana,MT,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,16,21,29,33,43,16,21,29,33,43,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Montana,MT,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,17,26,29,36,48,17,26,29,36,48,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Nebraska,NE,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,16,30,37,56,74,16,30,37,56,74,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Nebraska,NE,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,17,26,40,62,95,17,26,40,62,95,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Nebraska,NE,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,15,27,40,72,120,15,27,40,72,120,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Nevada,NV,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,21,30,43,54,70,21,30,43,54,70,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Nevada,NV,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,20,29,46,57,87,20,29,46,57,87,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Nevada,NV,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,22,31,45,54,68,22,31,45,54,68,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Hampshire,NH,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,19,32,50,66,83,19,32,50,66,83,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Hampshire,NH,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,17,29,54,80,96,17,29,54,80,96,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Hampshire,NH,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,16,37,71,94,127,16,37,71,94,127,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Jersey,NJ,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,162,313,392,487,641,162,313,392,487,641,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Jersey,NJ,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,178,386,482,567,877,178,386,482,567,877,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Jersey,NJ,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,234,413,521,698,1205,234,413,521,698,1205,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Mexico,NM,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,35,62,88,120,153,35,62,88,120,153,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Mexico,NM,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,41,59,110,146,201,41,59,110,146,201,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New Mexico,NM,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,40,79,123,164,231,40,79,123,164,231,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New York,NY,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,233,471,595,734,890,233,471,595,734,890,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New York,NY,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,259,501,679,812,1135,259,501,679,812,1135,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
New York,NY,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,350,583,861,1063,1478,350,583,861,1063,1478,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
North Carolina,NC,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,66,116,154,206,311,66,116,154,206,311,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
North Carolina,NC,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,68,107,156,223,320,68,107,156,223,320,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
North Carolina,NC,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,62,104,171,247,434,62,104,171,247,434,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
North Dakota,ND,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,7,10,15,20,28,7,10,15,20,28,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
North Dakota,ND,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,8,12,17,20,32,8,12,17,20,32,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
North Dakota,ND,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,8,11,16,19,46,8,11,16,19,46,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Ohio,OH,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,157,354,425,506,603,157,354,425,506,603,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Ohio,OH,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,186,357,436,573,812,186,357,436,573,812,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Ohio,OH,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,248,380,523,680,1026,248,380,523,680,1026,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Oklahoma,OK,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,69,85,107,129,196,69,85,107,129,196,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Oklahoma,OK,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,53,92,116,137,206,53,92,116,137,206,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Oklahoma,OK,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,51,101,140,197,280,51,101,140,197,280,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Oregon,OR,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,37,63,77,96,124,37,63,77,96,124,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Oregon,OR,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,47,64,91,107,126,47,64,91,107,126,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Oregon,OR,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,39,65,86,111,134,39,65,86,111,134,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Pennsylvania,PA,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,301,476,686,826,1183,301,476,686,826,1183,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Pennsylvania,PA,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,298,580,705,971,1454,298,580,705,971,1454,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Pennsylvania,PA,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,353,599,844,1046,1676,353,599,844,1046,1676,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Rhode Island,RI,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,21,28,33,39,55,21,28,33,39,55,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Rhode Island,RI,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,19,32,37,44,61,19,32,37,44,61,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Rhode Island,RI,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,27,35,45,51,73,27,35,45,51,73,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
South Carolina,SC,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,67,107,124,140,173,67,107,124,140,173,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
South Carolina,SC,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,66,102,121,151,211,66,102,121,151,211,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
South Carolina,SC,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,74,114,147,169,210,74,114,147,169,210,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
South Dakota,SD,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,10,18,23,27,43,10,18,23,27,43,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
South Dakota,SD,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,8,16,23,31,46,8,16,23,31,46,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
South Dakota,SD,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,11,17,23,36,55,11,17,23,36,55,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Tennessee,TN,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,85,112,144,180,215,85,112,144,180,215,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Tennessee,TN,1,2024-12-14,2024-12-21,NEU_ISI-AdaptiveEnsemble,102,137,164,202,259,102,137,164,202,259,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Tennessee,TN,2,2024-12-14,2024-12-28,NEU_ISI-AdaptiveEnsemble,106,148,186,235,316,106,148,186,235,316,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
Texas,TX,0,2024-12-14,2024-12-14,NEU_ISI-AdaptiveEnsemble,350,578,762,828,1030,350,578,762,828,1030,MOBS Lab at Northeastern University and ISI Foundation,2024-12-11,Adaptive Ensemble
