location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
New Mexico,NM,1,2024-11-23,2024-11-30,CovidHub-ensemble,28.9644416046143,76.635,89.54,104.67,139.245,29,77,90,105,139,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
New Mexico,NM,2,2024-11-23,2024-12-07,CovidHub-ensemble,28.8692254835592,75.975,92.66,112.685,161.335,29,76,93,113,161,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
North Dakota,ND,0,2024-11-23,2024-11-23,CovidHub-ensemble,3.69139569043955,11.9228415616478,14.337145431544,16.8473373550401,26.7232517758756,4,12,14,17,27,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
North Dakota,ND,1,2024-11-23,2024-11-30,CovidHub-ensemble,2.74821816974562,10.753128658107,15.2158604580277,19.4081057142132,38.567914082109,3,11,15,19,39,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
North Dakota,ND,2,2024-11-23,2024-12-07,CovidHub-ensemble,2.22471511836153,10.1317252846506,16.3371336460478,21.8762366834309,47.5713793690848,2,10,16,22,48,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Oregon,OR,0,2024-11-23,2024-11-23,CovidHub-ensemble,31.3978792852074,61.7965222964878,76.3773469095318,84.8809431614251,119.44941376272,31,62,76,85,119,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Oregon,OR,1,2024-11-23,2024-11-30,CovidHub-ensemble,30.5721664624533,62.9095162640663,82.9328235388868,97.5985565818676,147.525624928786,31,63,83,98,148,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Oregon,OR,2,2024-11-23,2024-12-07,CovidHub-ensemble,26.9246823431187,61.8095374500682,90.7053920308406,120.318374190548,188.048813323975,27,62,91,120,188,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Rhode Island,RI,0,2024-11-23,2024-11-23,CovidHub-ensemble,8.38354364576677,21.7121772925186,27.3003477859497,33.6572598232762,48.1821928350148,8,22,27,34,48,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Rhode Island,RI,1,2024-11-23,2024-11-30,CovidHub-ensemble,9.34346458145356,21.1914119115067,30.1526870727539,41.2538011214249,64.0405668756423,9,21,30,41,64,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Rhode Island,RI,2,2024-11-23,2024-12-07,CovidHub-ensemble,5.28716768590091,19.5890241778248,33.0784676742554,46.9599752459215,79.6239164359502,5,20,33,47,80,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
South Carolina,SC,0,2024-11-23,2024-11-23,CovidHub-ensemble,32.3409285106402,65.5793796843623,89.0761752640424,114.053435962887,154.03,32,66,89,114,154,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
South Carolina,SC,1,2024-11-23,2024-11-30,CovidHub-ensemble,29.335431098938,74.9142606461039,106.422668444064,129.293440408019,199.172503471375,29,75,106,129,199,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
South Carolina,SC,2,2024-11-23,2024-12-07,CovidHub-ensemble,30.7167264134294,95.9988946418032,121.748030014022,150.405,249.04,31,96,122,150,249,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
South Dakota,SD,0,2024-11-23,2024-11-23,CovidHub-ensemble,16.6838118362427,30.5819700402308,33.54,37.78,49.1986058425903,17,31,34,38,49,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
South Dakota,SD,1,2024-11-23,2024-11-30,CovidHub-ensemble,15.8421783447266,32.699867272917,37.745,44.425,64.697452545166,16,33,38,44,65,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
South Dakota,SD,2,2024-11-23,2024-12-07,CovidHub-ensemble,20.7759466171265,34.6801068002164,42.9107738733292,53.5782563894808,78.5424165725708,21,35,43,54,79,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Tennessee,TN,0,2024-11-23,2024-11-23,CovidHub-ensemble,78.1655569871571,134.251965442287,158.179736308116,185.573836715513,248.698932306252,78,134,158,186,249,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Tennessee,TN,1,2024-11-23,2024-11-30,CovidHub-ensemble,60.9967272459392,140.434316192968,169.114002757315,195.042944880611,287.865017162148,61,140,169,195,288,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Tennessee,TN,2,2024-11-23,2024-12-07,CovidHub-ensemble,59.4019714257744,139.208901799164,191.431440938435,242.532708024603,358.463523864746,59,139,191,243,358,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Vermont,VT,0,2024-11-23,2024-11-23,CovidHub-ensemble,4.09685438652254,10.1925979357633,14.6173307092167,20.255,29.9559402613336,4,10,15,20,30,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Vermont,VT,1,2024-11-23,2024-11-30,CovidHub-ensemble,3.10096749608079,9.70225133223584,15.3847529888153,22.1804187193255,35.6976371499225,3,10,15,22,36,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Vermont,VT,2,2024-11-23,2024-12-07,CovidHub-ensemble,2.28385627848199,8.7344388792394,15.64,23.2197437685138,43.8931695528929,2,9,16,23,44,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
West Virginia,WV,0,2024-11-23,2024-11-23,CovidHub-ensemble,46.324517403868,61.7712207092368,74.4487797164382,86.9940072436312,117.983060260576,46,62,74,87,118,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
West Virginia,WV,1,2024-11-23,2024-11-30,CovidHub-ensemble,44.0361763141033,65.833351499915,81.9694042857664,98.1613582391739,126.040641784668,44,66,82,98,126,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
West Virginia,WV,2,2024-11-23,2024-12-07,CovidHub-ensemble,33.0608491146712,64.5650465197563,85.182829141616807,105.518083363056,154.916961669922,33,65,85,106,155,CovidHub,2024-11-20,Ensemble model using CovidHub submissions
Alabama,AL,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,97.51,110.65,118.11,125.99,142.22,98,111,118,126,142,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Alabama,AL,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,92.3,108.61,118.1,128.26,149.65,92,109,118,128,150,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Alabama,AL,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,85.2,103.89,115,127.07,153.01,85,104,115,127,153,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Connecticut,CT,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,60.19,83.91,99.19,116.73,157.31,60,84,99,117,157,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Connecticut,CT,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,64.35,95.16,115.74,139.9,197.57,64,95,116,140,198,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Connecticut,CT,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,68.69,106.28,132.06,162.87,238.15,69,106,132,163,238,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Hawaii,HI,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,21,26.76,30.28,34.17,42.74,21,27,30,34,43,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Hawaii,HI,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,22.82,30.31,35,40.28,52.17,23,30,35,40,52,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Hawaii,HI,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,24.23,33.42,39.3,46.02,61.48,24,33,39,46,61,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Idaho,ID,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,19.55,24.91,28.17,31.79,39.75,20,25,28,32,40,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Idaho,ID,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,19.61,26.52,30.9,35.86,47.15,20,27,31,36,47,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Idaho,ID,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,20.14,28.25,33.5,39.53,53.53,20,28,34,40,54,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
New Mexico,NM,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,76.34,85.86,91.24,96.9,108.48,76,86,91,97,108,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
New Mexico,NM,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,74.42,86.27,93.08,100.34,115.49,74,86,93,100,115,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
New Mexico,NM,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,69.75,83.95,92.32,101.37,120.67,70,84,92,101,121,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
North Dakota,ND,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,12.3,14.68,16.08,17.58,20.78,12,15,16,18,21,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
North Dakota,ND,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,11.7,14.79,16.67,18.74,23.29,12,15,17,19,23,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
North Dakota,ND,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,11.49,15.13,17.4,19.94,25.65,11,15,17,20,26,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Oregon,OR,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,54.09,72.65,84.35,97.58,127.58,54,73,84,98,128,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Oregon,OR,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,57.18,81.21,96.88,114.99,157.31,57,81,97,115,157,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Oregon,OR,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,64.61,93.94,113.33,135.94,189.46,65,94,113,136,189,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Rhode Island,RI,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,24.8,31.15,34.99,39.21,48.45,25,31,35,39,48,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Rhode Island,RI,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,26.02,34.34,39.53,45.35,58.43,26,34,40,45,58,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Rhode Island,RI,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,27.78,37.85,44.26,51.55,68.2,28,38,44,52,68,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
South Carolina,SC,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,69.02,91.94,106.31,122.5,159.06,69,92,106,122,159,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
South Carolina,SC,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,75.99,106.24,125.77,148.2,200.19,76,106,126,148,200,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
South Carolina,SC,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,87.8,124.43,148.27,175.81,240.08,88,124,148,176,240,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
South Dakota,SD,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,28.63,32.73,35.08,37.56,42.7,29,33,35,38,43,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
South Dakota,SD,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,28.02,33.36,36.49,39.85,46.98,28,33,36,40,47,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
South Dakota,SD,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,27.58,33.88,37.64,41.74,50.58,28,34,38,42,51,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Tennessee,TN,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,105.19,131.2,146.87,164.06,201.48,105,131,147,164,201,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Tennessee,TN,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,108.63,141.85,162.42,185.43,236.79,109,142,162,185,237,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Tennessee,TN,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,108.56,146.96,171.27,198.84,261.65,109,147,171,199,262,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Vermont,VT,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,14.75,16.5,17.48,18.51,20.62,15,16,17,19,21,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Vermont,VT,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,13.73,15.78,16.95,18.2,20.78,14,16,17,18,21,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Vermont,VT,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,12.45,14.87,16.28,17.81,21.05,12,15,16,18,21,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
West Virginia,WV,0,2024-11-23,2024-11-23,OHT_JHU-nbxd,54.25,58.57,60.95,63.41,68.32,54,59,61,63,68,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
West Virginia,WV,1,2024-11-23,2024-11-30,OHT_JHU-nbxd,49.95,55.15,58.05,61.08,67.21,50,55,58,61,67,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
West Virginia,WV,2,2024-11-23,2024-12-07,OHT_JHU-nbxd,46.64,52.71,56.15,59.78,67.24,47,53,56,60,67,One Health Trust and Johns Hopkins University,2024-11-20,NBEATS exogenous covariate decoder
Alabama,AL,0,2024-11-23,2024-11-23,UM-DeepOutbreak,28.186347656250007,79.16793298530578,102.89086437225342,123.86574316215516,174.84732849121093,28,79,103,124,175,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Connecticut,CT,0,2024-11-23,2024-11-23,UM-DeepOutbreak,42.892730712890625,120.99244183648668,155.71041107177734,179.57634478460707,257.6760559082031,43,121,156,180,258,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Hawaii,HI,0,2024-11-23,2024-11-23,UM-DeepOutbreak,8.7658109664917,31.07085132135391,36.4497912979126,41.20780468450546,63.51284503936768,9,31,36,41,64,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Idaho,ID,0,2024-11-23,2024-11-23,UM-DeepOutbreak,0,13.2155123551166,21.85338375091553,28.75339404747129,62.06287605285645,0,13,22,29,62,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
New Mexico,NM,0,2024-11-23,2024-11-23,UM-DeepOutbreak,17.589113006591788,34.2244252153492,41.81822095870973,47.8558970502758,64.49120925903321,18,34,42,48,64,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
North Dakota,ND,0,2024-11-23,2024-11-23,UM-DeepOutbreak,0.1732530212402281,18.21588795430183,22.41934585571289,25.42378337138176,43.466418304443366,0,18,22,25,43,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Oregon,OR,0,2024-11-23,2024-11-23,UM-DeepOutbreak,23.523505859375007,51.64467216434478,66.64754486083984,76.62499641475678,104.74616271972656,24,52,67,77,105,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Rhode Island,RI,0,2024-11-23,2024-11-23,UM-DeepOutbreak,6.199504852294922,21.424354585037232,25.600695571899415,29.46003338493347,44.68488311767578,6,21,26,29,45,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
South Carolina,SC,0,2024-11-23,2024-11-23,UM-DeepOutbreak,25.33977222442627,65.93897106552123,98.82357727050784,122.37093494033816,162.9701337814331,25,66,99,122,163,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
South Dakota,SD,0,2024-11-23,2024-11-23,UM-DeepOutbreak,13.367623672485353,28.433940080461504,30.39694094657898,32.33089527720451,47.397211685180665,13,28,30,32,47,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Tennessee,TN,0,2024-11-23,2024-11-23,UM-DeepOutbreak,75.13955593109131,129.36899543037416,152.75423431396484,174.70873284111022,228.93817234039307,75,129,153,175,229,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Vermont,VT,0,2024-11-23,2024-11-23,UM-DeepOutbreak,0,0,11.107087216377264,25.89954092931748,36.408975257873536,0,0,11,26,36,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
West Virginia,WV,0,2024-11-23,2024-11-23,UM-DeepOutbreak,61.957664489746094,94.27586233186722,104.10940049029888,113.9089063448906,146.22710418701172,62,94,104,114,146,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Alabama,AL,1,2024-11-23,2024-11-30,UM-DeepOutbreak,46.27980951213459,110.01481143798829,145.12133485794072,177.41438778076173,241.1493897066154,46,110,145,177,241,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Connecticut,CT,1,2024-11-23,2024-11-30,UM-DeepOutbreak,47.19615173339844,111.95743081970215,150.4675064086914,178.43859579162597,243.1998748779297,47,112,150,178,243,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Hawaii,HI,1,2024-11-23,2024-11-30,UM-DeepOutbreak,16.814827919006348,32.92418205368996,43.678603172302246,51.76751411330223,67.87686824798584,17,33,44,52,68,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Idaho,ID,1,2024-11-23,2024-11-30,UM-DeepOutbreak,0,16.48877475765228,28.204541206359863,34.470640678138736,65.23565162658691,0,16,28,34,65,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
New Mexico,NM,1,2024-11-23,2024-11-30,UM-DeepOutbreak,14.928883209228516,45.24195041977691,54.92326354980469,56.4946981397934,86.8077653503418,15,45,55,56,87,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
North Dakota,ND,1,2024-11-23,2024-11-30,UM-DeepOutbreak,0,12.43967762736559,18.79946164131165,24.33929118366957,41.49264717102051,0,12,19,24,41,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Oregon,OR,1,2024-11-23,2024-11-30,UM-DeepOutbreak,17.1036376953125,59.834251091003416,72.0254898071289,82.84276612091065,125.57337951660156,17,60,72,83,126,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Rhode Island,RI,1,2024-11-23,2024-11-30,UM-DeepOutbreak,10.652271270751951,19.382823823013304,27.305374145507812,33.597732665023806,42.32828521728515,11,19,27,34,42,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
South Carolina,SC,1,2024-11-23,2024-11-30,UM-DeepOutbreak,29.670862197875977,83.77440368652343,128.77485275268555,144.24146545410156,198.34500694274905,30,84,129,144,198,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
South Dakota,SD,1,2024-11-23,2024-11-30,UM-DeepOutbreak,12.684356689453123,32.039734545834065,34.97461175918579,37.03952723395109,56.39490509033203,13,32,35,37,56,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Tennessee,TN,1,2024-11-23,2024-11-30,UM-DeepOutbreak,36.34278381347656,123.3140688330078,157.7349777221679,191.55723854003907,278.5285235595703,36,123,158,192,279,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Vermont,VT,1,2024-11-23,2024-11-30,UM-DeepOutbreak,0,0,14.769505977630612,27.392994403747508,40.33878421783447,0,0,15,27,40,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
West Virginia,WV,1,2024-11-23,2024-11-30,UM-DeepOutbreak,54.340728759765625,75.09929585075379,89.61371770501137,103.32271647834776,124.08128356933594,54,75,90,103,124,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Alabama,AL,2,2024-11-23,2024-12-07,UM-DeepOutbreak,5.799486083984391,102.48595490859996,160.4772186279297,203.6932137925719,300.3796826171875,6,102,160,204,300,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Connecticut,CT,2,2024-11-23,2024-12-07,UM-DeepOutbreak,38.253387451171875,115.34253324127198,149.9127426147461,180.94860445404052,258.0377502441406,38,115,150,181,258,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Hawaii,HI,2,2024-11-23,2024-12-07,UM-DeepOutbreak,25.883057250976563,34.73430098781586,49.2916764831543,60.41663895359039,69.26788269042969,26,35,49,60,69,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Idaho,ID,2,2024-11-23,2024-12-07,UM-DeepOutbreak,0,14.966602525434496,27.46741199493408,39.40457133320808,69.7341902923584,0,15,27,39,70,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
New Mexico,NM,2,2024-11-23,2024-12-07,UM-DeepOutbreak,8.701981201171876,47.84130046954155,63.47639629364015,77.50135089764595,116.64067016601562,9,48,63,78,117,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
North Dakota,ND,2,2024-11-23,2024-12-07,UM-DeepOutbreak,0,11.672710061645502,22.453346252441406,29.527477621459965,47.09807937622071,0,12,22,30,47,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Oregon,OR,2,2024-11-23,2024-12-07,UM-DeepOutbreak,0,53.35322182595729,92.1616827392578,129.41839987814427,186.63762664794925,0,53,92,129,187,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Rhode Island,RI,2,2024-11-23,2024-12-07,UM-DeepOutbreak,0,15.488889638824462,29.156935348510743,38.0276165562439,54.05481243133545,0,15,29,38,54,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
South Carolina,SC,2,2024-11-23,2024-12-07,UM-DeepOutbreak,57.32061195373535,145.89264920555115,171.18748474121097,195.06316134132385,283.63519859313965,57,146,171,195,284,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
South Dakota,SD,2,2024-11-23,2024-12-07,UM-DeepOutbreak,22.55189323425293,35.480213600432876,41.821547746658325,48.156512778961655,61.0848331451416,23,35,42,48,61,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Tennessee,TN,2,2024-11-23,2024-12-07,UM-DeepOutbreak,52.53868103027344,131.45780359832767,204.01705932617188,271.0079251614379,349.9270477294922,53,131,204,271,350,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Vermont,VT,2,2024-11-23,2024-12-07,UM-DeepOutbreak,0,1.2374665880775488,16.35948371887207,27.278179392757412,44.76197208404541,0,1,16,27,45,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
West Virginia,WV,2,2024-11-23,2024-12-07,UM-DeepOutbreak,18.33233642578125,64.13009303951263,87.36565828323364,105.03616672611236,150.83392333984375,18,64,87,105,151,"University of Michigan, Computer Science and Engineering",2024-11-20,DeepOutbreak
Alabama,AL,0,2024-11-23,2024-11-23,UMass-ar6_pooled,57.8525490070506,81.9110894522238,97.3541579223391,114.586376860863,149.990526448698,58,82,97,115,150,UMass-Amherst,2024-11-20,AR(6) model with pooling
Connecticut,CT,0,2024-11-23,2024-11-23,UMass-ar6_pooled,23.5419051116942,50.8394218861127,69.8297211961671,91.767532951511,149.980662340168,24,51,70,92,150,UMass-Amherst,2024-11-20,AR(6) model with pooling
Hawaii,HI,0,2024-11-23,2024-11-23,UMass-ar6_pooled,10.6515515126392,19.5001806600224,24.9093396880987,31.1816346128225,44.7206048169551,11,20,25,31,45,UMass-Amherst,2024-11-20,AR(6) model with pooling
Idaho,ID,0,2024-11-23,2024-11-23,UMass-ar6_pooled,12.593592030678,20.8234941798043,25.7970245514708,31.6639101751472,44.5711118163287,13,21,26,32,45,UMass-Amherst,2024-11-20,AR(6) model with pooling
North Dakota,ND,0,2024-11-23,2024-11-23,UMass-ar6_pooled,4.41403074355186,9.16568312329566,12.2757046111768,16.1146747100803,25.4465035517512,4,9,12,16,25,UMass-Amherst,2024-11-20,AR(6) model with pooling
Oregon,OR,0,2024-11-23,2024-11-23,UMass-ar6_pooled,46.3770182310084,63.1419877650342,73.294526735149,83.5638330911555,106.280343306059,46,63,73,84,106,UMass-Amherst,2024-11-20,AR(6) model with pooling
Rhode Island,RI,0,2024-11-23,2024-11-23,UMass-ar6_pooled,8.08096523908281,17.0713301427259,23.2723366611477,30.3145196465525,47.9143856700295,8,17,23,30,48,UMass-Amherst,2024-11-20,AR(6) model with pooling
South Carolina,SC,0,2024-11-23,2024-11-23,UMass-ar6_pooled,44.1603631663542,65.2197883032034,78.3011710085674,91.745345921294,123.445881372594,44,65,78,92,123,UMass-Amherst,2024-11-20,AR(6) model with pooling
Tennessee,TN,0,2024-11-23,2024-11-23,UMass-ar6_pooled,97.2318490726784,142.053663986386,169.055240687497,199.511799243161,274.125359114507,97,142,169,200,274,UMass-Amherst,2024-11-20,AR(6) model with pooling
Vermont,VT,0,2024-11-23,2024-11-23,UMass-ar6_pooled,3.00044798611478,7.42278712937514,10.5082857370531,14.0113461837845,23.5029052647936,3,7,11,14,24,UMass-Amherst,2024-11-20,AR(6) model with pooling
West Virginia,WV,0,2024-11-23,2024-11-23,UMass-ar6_pooled,45.6490348077359,63.5424414184735,74.7652561684603,86.628109137929,114.310263238877,46,64,75,87,114,UMass-Amherst,2024-11-20,AR(6) model with pooling
Alabama,AL,1,2024-11-23,2024-11-30,UMass-ar6_pooled,54.0522615655714,87.5643169003195,111.854962083607,140.222115497458,204.506950774706,54,88,112,140,205,UMass-Amherst,2024-11-20,AR(6) model with pooling
Connecticut,CT,1,2024-11-23,2024-11-30,UMass-ar6_pooled,10.7918094799761,44.1327932311791,70.3804853699034,104.172126284312,198.629829367686,11,44,70,104,199,UMass-Amherst,2024-11-20,AR(6) model with pooling
Hawaii,HI,1,2024-11-23,2024-11-30,UMass-ar6_pooled,9.03856145939842,21.6364277474503,30.4855173172471,41.1821598186418,65.5316031274704,9,22,30,41,66,UMass-Amherst,2024-11-20,AR(6) model with pooling
Idaho,ID,1,2024-11-23,2024-11-30,UMass-ar6_pooled,10.1121283562879,21.6086068407866,29.4509245302985,39.3596687119252,60.4604537169551,10,22,29,39,60,UMass-Amherst,2024-11-20,AR(6) model with pooling
North Dakota,ND,1,2024-11-23,2024-11-30,UMass-ar6_pooled,2.67137059679683,9.06657968884831,13.7617209160553,20.0762114284264,35.6431809931974,3,9,14,20,36,UMass-Amherst,2024-11-20,AR(6) model with pooling
Oregon,OR,1,2024-11-23,2024-11-30,UMass-ar6_pooled,43.2895958377239,65.9847814371292,81.8987826951725,98.2993420788338,137.741249857573,43,66,82,98,138,UMass-Amherst,2024-11-20,AR(6) model with pooling
Rhode Island,RI,1,2024-11-23,2024-11-30,UMass-ar6_pooled,5.06932291744327,16.4531080854492,25.18743113084,37.1576022428498,69.6511337512846,5,16,25,37,70,UMass-Amherst,2024-11-20,AR(6) model with pooling
