location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_fullnames
Florida,FL,0,2024-11-23,2024-11-23,UMass-gbqr,143.935042537458,310.462133440055,389.440005478194,481.402572811639,790.293444466773,144,310,389,481,790,UMass-Amherst,gradient boosting quantile regression
Georgia,GA,0,2024-11-23,2024-11-23,UMass-gbqr,27.3618422777169,76.1727871957327,98.4087812962633,122.892991583038,169.572353091489,27,76,98,123,170,UMass-Amherst,gradient boosting quantile regression
Hawaii,HI,0,2024-11-23,2024-11-23,UMass-gbqr,8.98984948057922,17.6627405071595,24.6622034663345,30.1413877178367,46.7285319828787,9,18,25,30,47,UMass-Amherst,gradient boosting quantile regression
Idaho,ID,0,2024-11-23,2024-11-23,UMass-gbqr,9.38636241585155,20.4663109788479,26.2571603571485,31.4451607435565,46.5260255329623,9,20,26,31,47,UMass-Amherst,gradient boosting quantile regression
Illinois,IL,0,2024-11-23,2024-11-23,UMass-gbqr,193.224295472291,336.434239779776,404.249934289393,463.398418992018,755.336817782217,193,336,404,463,755,UMass-Amherst,gradient boosting quantile regression
Indiana,IN,0,2024-11-23,2024-11-23,UMass-gbqr,79.9810935667158,146.914555889963,182.132589991987,220.636404643485,310.113332757467,80,147,182,221,310,UMass-Amherst,gradient boosting quantile regression
Iowa,IA,0,2024-11-23,2024-11-23,UMass-gbqr,37.0060231946828,65.0003959802486,94.3756422509157,113.683184265118,148.800394499299,37,65,94,114,149,UMass-Amherst,gradient boosting quantile regression
Kansas,KS,0,2024-11-23,2024-11-23,UMass-gbqr,16.2157001683845,36.1489380241773,46.0026159717693,61.0641093989623,102.774789191318,16,36,46,61,103,UMass-Amherst,gradient boosting quantile regression
Kentucky,KY,0,2024-11-23,2024-11-23,UMass-gbqr,49.6221147263892,96.4107693857977,115.55341293466,142.085628663378,178.342626326797,50,96,116,142,178,UMass-Amherst,gradient boosting quantile regression
Louisiana,LA,0,2024-11-23,2024-11-23,UMass-gbqr,24.4457443036653,54.6753475765443,74.0955517340903,98.6821259783065,136.728591919898,24,55,74,99,137,UMass-Amherst,gradient boosting quantile regression
Maryland,MD,0,2024-11-23,2024-11-23,UMass-gbqr,34.3468319749018,72.9107339486396,87.4346578920964,112.0070495322,160.786955841403,34,73,87,112,161,UMass-Amherst,gradient boosting quantile regression
Minnesota,MN,0,2024-11-23,2024-11-23,UMass-gbqr,98.2701525894582,170.115236293553,204.266514729901,238.065104889632,295.204280088001,98,170,204,238,295,UMass-Amherst,gradient boosting quantile regression
Mississippi,MS,0,2024-11-23,2024-11-23,UMass-gbqr,30.0852729375776,46.4989003067424,64.3366342824478,80.1520492984603,121.100879935878,30,46,64,80,121,UMass-Amherst,gradient boosting quantile regression
Missouri,MO,0,2024-11-23,2024-11-23,UMass-gbqr,92.1330509620599,155.749299732965,182.550301300587,219.897039721125,330.957334652363,92,156,183,220,331,UMass-Amherst,gradient boosting quantile regression
Montana,MT,0,2024-11-23,2024-11-23,UMass-gbqr,27.1059057848484,36.386022909264,54.6402264741924,77.9901248892078,237.453867677526,27,36,55,78,237,UMass-Amherst,gradient boosting quantile regression
Nebraska,NE,0,2024-11-23,2024-11-23,UMass-gbqr,18.9370439780259,32.5870018596643,45.2185419210062,55.4353739414763,68.5644288898893,19,33,45,55,69,UMass-Amherst,gradient boosting quantile regression
Nevada,NV,0,2024-11-23,2024-11-23,UMass-gbqr,21.142359336371,41.5951734224079,52.5959663546876,66.2473544751337,84.7754642684728,21,42,53,66,85,UMass-Amherst,gradient boosting quantile regression
New Hampshire,NH,0,2024-11-23,2024-11-23,UMass-gbqr,33.302265010301,50.9983242047566,58.4281051996351,73.8311877454412,89.1841951597783,33,51,58,74,89,UMass-Amherst,gradient boosting quantile regression
New Jersey,NJ,0,2024-11-23,2024-11-23,UMass-gbqr,150.130607309274,247.223524136811,289.561887776817,410.266984129368,546.161074561937,150,247,290,410,546,UMass-Amherst,gradient boosting quantile regression
New York,NY,0,2024-11-23,2024-11-23,UMass-gbqr,206.605993359127,395.53352628374,484.236584957617,613.373819606491,859.418951285647,207,396,484,613,859,UMass-Amherst,gradient boosting quantile regression
North Carolina,NC,0,2024-11-23,2024-11-23,UMass-gbqr,103.964381633514,192.725066353865,213.343711581677,238.93141724285,285.654214706054,104,193,213,239,286,UMass-Amherst,gradient boosting quantile regression
North Dakota,ND,0,2024-11-23,2024-11-23,UMass-gbqr,4.38279138087909,8.65178188954249,12.5942908630881,14.5293085153456,23.0609623502529,4,9,13,15,23,UMass-Amherst,gradient boosting quantile regression
Ohio,OH,0,2024-11-23,2024-11-23,UMass-gbqr,282.778903211665,445.689443722336,499.248935600894,572.78230853449,751.620203676293,283,446,499,573,752,UMass-Amherst,gradient boosting quantile regression
Oklahoma,OK,0,2024-11-23,2024-11-23,UMass-gbqr,36.9351574203581,61.2327781601293,74.2720009227058,92.4431870736529,128.388197882954,37,61,74,92,128,UMass-Amherst,gradient boosting quantile regression
Oregon,OR,0,2024-11-23,2024-11-23,UMass-gbqr,33.7957585704148,60.4510568279414,79.4601670839146,86.1980532316946,117.898827525439,34,60,79,86,118,UMass-Amherst,gradient boosting quantile regression
Rhode Island,RI,0,2024-11-23,2024-11-23,UMass-gbqr,8.68612205245074,16.2693665196848,23.7471142314832,29.2398908975522,39.5339189540869,9,16,24,29,40,UMass-Amherst,gradient boosting quantile regression
South Carolina,SC,0,2024-11-23,2024-11-23,UMass-gbqr,24.8481044201424,61.0912356369844,79.3287732575769,105.735936985436,134.073637110422,25,61,79,106,134,UMass-Amherst,gradient boosting quantile regression
Tennessee,TN,0,2024-11-23,2024-11-23,UMass-gbqr,81.1915580432229,137.303930884575,163.605238302267,196.438940589916,268.45969227211,81,137,164,196,268,UMass-Amherst,gradient boosting quantile regression
Texas,TX,0,2024-11-23,2024-11-23,UMass-gbqr,93.7035828116712,243.187280257475,294.78637117969,370.598256778439,772.195484083223,94,243,295,371,772,UMass-Amherst,gradient boosting quantile regression
Utah,UT,0,2024-11-23,2024-11-23,UMass-gbqr,21.6852039948948,39.9227406518946,51.5567675693482,68.0030438035196,96.2868037033281,22,40,52,68,96,UMass-Amherst,gradient boosting quantile regression
Vermont,VT,0,2024-11-23,2024-11-23,UMass-gbqr,3.6089483491538,9.38519587152659,13.2346614184334,17.6598771772172,22.0999558888133,4,9,13,18,22,UMass-Amherst,gradient boosting quantile regression
Virginia,VA,0,2024-11-23,2024-11-23,UMass-gbqr,52.4339620961566,120.19574433615,157.794965076786,182.154075625212,223.932163947528,52,120,158,182,224,UMass-Amherst,gradient boosting quantile regression
Washington,WA,0,2024-11-23,2024-11-23,UMass-gbqr,39.9779895205995,72.471761552731,89.4441957440653,108.67279953953,168.980086502379,40,72,89,109,169,UMass-Amherst,gradient boosting quantile regression
West Virginia,WV,0,2024-11-23,2024-11-23,UMass-gbqr,33.0235659175659,56.5898061544019,74.1323032644161,87.3599053493335,121.655857282275,33,57,74,87,122,UMass-Amherst,gradient boosting quantile regression
Puerto Rico,PR,0,2024-11-23,2024-11-23,UMass-gbqr,0,1.70571812059216,7.35185309914729,10.3000364311663,21.3273687639705,0,2,7,10,21,UMass-Amherst,gradient boosting quantile regression
Alabama,AL,1,2024-11-23,2024-11-30,UMass-gbqr,39.4598932239569,71.6501166881878,94.3544229383682,113.363131597714,167.312784783434,39,72,94,113,167,UMass-Amherst,gradient boosting quantile regression
Alaska,AK,1,2024-11-23,2024-11-30,UMass-gbqr,0.71676092181327,3.62568645056785,5.45917865054047,8.86342362509796,13.155992354456,1,4,5,9,13,UMass-Amherst,gradient boosting quantile regression
Arizona,AZ,1,2024-11-23,2024-11-30,UMass-gbqr,416.13535613903,596.197109925507,698.476026479498,834.185009194906,1081.73458067631,416,596,698,834,1082,UMass-Amherst,gradient boosting quantile regression
Arkansas,AR,1,2024-11-23,2024-11-30,UMass-gbqr,12.4652202985626,32.3019334053357,48.906133086892,68.3395746037186,90.3369852883515,12,32,49,68,90,UMass-Amherst,gradient boosting quantile regression
California,CA,1,2024-11-23,2024-11-30,UMass-gbqr,317.852462834481,669.680443097869,861.00863469105,1034.47626490855,1271.57498237011,318,670,861,1034,1272,UMass-Amherst,gradient boosting quantile regression
Colorado,CO,1,2024-11-23,2024-11-30,UMass-gbqr,68.4724061138288,118.146794579216,143.568841347526,181.540340967408,239.851537007882,68,118,144,182,240,UMass-Amherst,gradient boosting quantile regression
Connecticut,CT,1,2024-11-23,2024-11-30,UMass-gbqr,23.4172731694019,57.7520680705135,94.1143497320532,132.726364294786,159.331472620271,23,58,94,133,159,UMass-Amherst,gradient boosting quantile regression
Delaware,DE,1,2024-11-23,2024-11-30,UMass-gbqr,16.57231427992,26.222406989319,39.5839317288091,55.7693557882747,76.1853386885389,17,26,40,56,76,UMass-Amherst,gradient boosting quantile regression
Florida,FL,1,2024-11-23,2024-11-30,UMass-gbqr,129.415416337077,315.142908138268,416.005804572424,615.756553857666,813.189477855243,129,315,416,616,813,UMass-Amherst,gradient boosting quantile regression
Georgia,GA,1,2024-11-23,2024-11-30,UMass-gbqr,22.1584813635754,79.9464734765164,110.78099911489,142.160183919699,177.284003770808,22,80,111,142,177,UMass-Amherst,gradient boosting quantile regression
Hawaii,HI,1,2024-11-23,2024-11-30,UMass-gbqr,8.37526022239303,17.7766890802389,25.1229995487026,35.5304285958219,53.8074129231847,8,18,25,36,54,UMass-Amherst,gradient boosting quantile regression
Idaho,ID,1,2024-11-23,2024-11-30,UMass-gbqr,7.82431148741829,20.4214150777281,26.9121052265933,35.1350269293493,48.2925939559496,8,20,27,35,48,UMass-Amherst,gradient boosting quantile regression
Illinois,IL,1,2024-11-23,2024-11-30,UMass-gbqr,188.282117180717,327.583935882482,417.339067561198,505.70691144425,790.28523628934,188,328,417,506,790,UMass-Amherst,gradient boosting quantile regression
Indiana,IN,1,2024-11-23,2024-11-30,UMass-gbqr,67.1129783361142,143.901319730645,190.011330771835,241.369088018821,320.723530442756,67,144,190,241,321,UMass-Amherst,gradient boosting quantile regression
Iowa,IA,1,2024-11-23,2024-11-30,UMass-gbqr,34.0531187533473,62.9308369190669,98.3490289749602,125.712379040327,155.391380408923,34,63,98,126,155,UMass-Amherst,gradient boosting quantile regression
Kansas,KS,1,2024-11-23,2024-11-30,UMass-gbqr,13.6504825999911,36.8980094252614,49.0471403971234,66.8169244574623,106.560462330579,14,37,49,67,107,UMass-Amherst,gradient boosting quantile regression
Kentucky,KY,1,2024-11-23,2024-11-30,UMass-gbqr,42.4288836890808,97.5849186981585,127.408602022473,147.280155422467,190.849043433574,42,98,127,147,191,UMass-Amherst,gradient boosting quantile regression
Louisiana,LA,1,2024-11-23,2024-11-30,UMass-gbqr,21.5253708743346,51.6960516985103,74.0197336439542,109.733342417913,146.822592062499,22,52,74,110,147,UMass-Amherst,gradient boosting quantile regression
Maryland,MD,1,2024-11-23,2024-11-30,UMass-gbqr,29.6103949137388,65.385002108271,93.2190278323714,129.877999068101,174.441920385084,30,65,93,130,174,UMass-Amherst,gradient boosting quantile regression
Minnesota,MN,1,2024-11-23,2024-11-30,UMass-gbqr,89.0111226704841,169.64483863073,206.049457720922,248.181106557276,306.369660301321,89,170,206,248,306,UMass-Amherst,gradient boosting quantile regression
Mississippi,MS,1,2024-11-23,2024-11-30,UMass-gbqr,25.4379287753457,45.7723769291499,64.8239868463423,87.6078420810631,125.320152382101,25,46,65,88,125,UMass-Amherst,gradient boosting quantile regression
Missouri,MO,1,2024-11-23,2024-11-30,UMass-gbqr,81.8760081668175,152.411819895886,192.240705974793,238.939421276712,362.600792350461,82,152,192,239,363,UMass-Amherst,gradient boosting quantile regression
Montana,MT,1,2024-11-23,2024-11-30,UMass-gbqr,25.7024157339074,34.6231022775859,54.961395099645,76.018918160863,236.723301124616,26,35,55,76,237,UMass-Amherst,gradient boosting quantile regression
Nebraska,NE,1,2024-11-23,2024-11-30,UMass-gbqr,16.2264072085884,32.7728063978654,47.9056634975609,59.5218751063017,76.8272768506146,16,33,48,60,77,UMass-Amherst,gradient boosting quantile regression
Nevada,NV,1,2024-11-23,2024-11-30,UMass-gbqr,18.4526411118013,40.4871406213752,52.7285825670114,70.2483029973257,89.7963903769221,18,40,53,70,90,UMass-Amherst,gradient boosting quantile regression
New Hampshire,NH,1,2024-11-23,2024-11-30,UMass-gbqr,30.2563184135022,50.0132565159089,59.2444787057891,72.8546329111396,95.6308144656764,30,50,59,73,96,UMass-Amherst,gradient boosting quantile regression
New Jersey,NJ,1,2024-11-23,2024-11-30,UMass-gbqr,134.314413511936,231.881867411821,300.39732268995,433.789091651025,583.24824411778,134,232,300,434,583,UMass-Amherst,gradient boosting quantile regression
New York,NY,1,2024-11-23,2024-11-30,UMass-gbqr,185.429178804981,398.81294449472,521.355165622957,679.952521429967,946.994173206171,185,399,521,680,947,UMass-Amherst,gradient boosting quantile regression
North Carolina,NC,1,2024-11-23,2024-11-30,UMass-gbqr,93.3712358803418,187.669641402008,238.985697093358,258.511961828949,308.559626527089,93,188,239,259,309,UMass-Amherst,gradient boosting quantile regression
North Dakota,ND,1,2024-11-23,2024-11-30,UMass-gbqr,3.97113199111873,8.83638927485758,12.7562042206897,14.8163916750854,24.8735363003494,4,9,13,15,25,UMass-Amherst,gradient boosting quantile regression
Ohio,OH,1,2024-11-23,2024-11-30,UMass-gbqr,246.584915091974,428.734958190251,518.386163271285,613.827023939446,793.899616371607,247,429,518,614,794,UMass-Amherst,gradient boosting quantile regression
Oklahoma,OK,1,2024-11-23,2024-11-30,UMass-gbqr,34.6109554850767,61.4519947650814,76.9348286810397,97.727871304037,140.016741160716,35,61,77,98,140,UMass-Amherst,gradient boosting quantile regression
Oregon,OR,1,2024-11-23,2024-11-30,UMass-gbqr,28.0960153897269,58.2903881882853,83.966864382601,96.8977710849014,126.833890399002,28,58,84,97,127,UMass-Amherst,gradient boosting quantile regression
Rhode Island,RI,1,2024-11-23,2024-11-30,UMass-gbqr,8.03465789215517,16.0049963634966,25.2301888336771,31.099276922376,41.5734737563622,8,16,25,31,42,UMass-Amherst,gradient boosting quantile regression
South Carolina,SC,1,2024-11-23,2024-11-30,UMass-gbqr,21.0611000067652,54.5525380306342,83.4631908349528,114.345415361936,143.371474242802,21,55,83,114,143,UMass-Amherst,gradient boosting quantile regression
Tennessee,TN,1,2024-11-23,2024-11-30,UMass-gbqr,76.2563564637816,139.018632385935,175.80800551463,198.528651221182,282.730034324297,76,139,176,199,283,UMass-Amherst,gradient boosting quantile regression
Texas,TX,1,2024-11-23,2024-11-30,UMass-gbqr,74.4111427024528,245.703528815517,322.713545761595,408.302047764754,799.199666026015,74,246,323,408,799,UMass-Amherst,gradient boosting quantile regression
Utah,UT,1,2024-11-23,2024-11-30,UMass-gbqr,19.1088209990632,39.5084358880808,53.8239728331343,72.8160761883381,101.230749733223,19,40,54,73,101,UMass-Amherst,gradient boosting quantile regression
Vermont,VT,1,2024-11-23,2024-11-30,UMass-gbqr,3.20193499216158,9.40450266447167,13.8579396577641,18.360837438651,24.0973045614253,3,9,14,18,24,UMass-Amherst,gradient boosting quantile regression
Virginia,VA,1,2024-11-23,2024-11-30,UMass-gbqr,45.7438166159943,117.006512533125,163.483272152903,190.863240823712,238.437603197898,46,117,163,191,238,UMass-Amherst,gradient boosting quantile regression
Washington,WA,1,2024-11-23,2024-11-30,UMass-gbqr,32.7029480212699,74.5142490524229,93.9679675355464,118.633715835151,175.526911715397,33,75,94,119,176,UMass-Amherst,gradient boosting quantile regression
West Virginia,WV,1,2024-11-23,2024-11-30,UMass-gbqr,29.6534118936144,55.1205602294186,78.2197629818902,89.6427709129921,121.655857282275,30,55,78,90,122,UMass-Amherst,gradient boosting quantile regression
Puerto Rico,PR,1,2024-11-23,2024-11-30,UMass-gbqr,0,1.46718342921461,8.1383421315208,13.7433039878845,26.4800401946514,0,1,8,14,26,UMass-Amherst,gradient boosting quantile regression
Alabama,AL,2,2024-11-23,2024-12-07,UMass-gbqr,33.3790987427519,64.4092387913333,92.4663580754179,116.355960317851,170.620530630473,33,64,92,116,171,UMass-Amherst,gradient boosting quantile regression
Alaska,AK,2,2024-11-23,2024-12-07,UMass-gbqr,0.504563811446208,3.39716207908741,5.38671957219485,9.07075415360378,14.7874775620877,1,3,5,9,15,UMass-Amherst,gradient boosting quantile regression
Arizona,AZ,2,2024-11-23,2024-12-07,UMass-gbqr,370.853975219116,589.369303825378,685.953672532026,828.793688936675,1104.16763766534,371,589,686,829,1104,UMass-Amherst,gradient boosting quantile regression
Arkansas,AR,2,2024-11-23,2024-12-07,UMass-gbqr,11.2040677861332,30.1276917986032,47.1680849399718,72.3521435657941,100.169209028015,11,30,47,72,100,UMass-Amherst,gradient boosting quantile regression
California,CA,2,2024-11-23,2024-12-07,UMass-gbqr,272.48071932287,668.531203899606,911.161923485396,1076.81575966375,1395.84751949606,272,669,911,1077,1396,UMass-Amherst,gradient boosting quantile regression
Colorado,CO,2,2024-11-23,2024-12-07,UMass-gbqr,59.1456529229174,105.267755406084,141.591448410491,181.866225178897,249.342661998582,59,105,142,182,249,UMass-Amherst,gradient boosting quantile regression
Connecticut,CT,2,2024-11-23,2024-12-07,UMass-gbqr,19.3384525270059,58.698813069597,97.30274894573,142.250364204872,164.117414326907,19,59,97,142,164,UMass-Amherst,gradient boosting quantile regression
Delaware,DE,2,2024-11-23,2024-12-07,UMass-gbqr,14.7648458310915,24.7214789447922,41.7381336468972,57.805453924317,82.1097588331409,15,25,42,58,82,UMass-Amherst,gradient boosting quantile regression
Florida,FL,2,2024-11-23,2024-12-07,UMass-gbqr,114.881958043381,311.077977482957,441.840398716565,648.79840747278,770.859825979073,115,311,442,649,771,UMass-Amherst,gradient boosting quantile regression
Georgia,GA,2,2024-11-23,2024-12-07,UMass-gbqr,20.4353414394666,81.2802025229367,112.565937722042,151.15310835573,213.286837211818,20,81,113,151,213,UMass-Amherst,gradient boosting quantile regression
Hawaii,HI,2,2024-11-23,2024-12-07,UMass-gbqr,7.59028426411301,15.0813546571209,24.9785298313794,35.3654643958496,54.8743590831798,8,15,25,35,55,UMass-Amherst,gradient boosting quantile regression
Idaho,ID,2,2024-11-23,2024-12-07,UMass-gbqr,7.57556610366332,17.7038113562705,26.6854002630956,35.6860236064628,52.4456326863815,8,18,27,36,52,UMass-Amherst,gradient boosting quantile regression
Illinois,IL,2,2024-11-23,2024-12-07,UMass-gbqr,184.107930954363,298.752461292596,429.826863829558,519.56584223297,808.127293832645,184,299,430,520,808,UMass-Amherst,gradient boosting quantile regression
Indiana,IN,2,2024-11-23,2024-12-07,UMass-gbqr,64.6974033429407,127.962774685005,192.645332253667,248.411298290863,326.545471480466,65,128,193,248,327,UMass-Amherst,gradient boosting quantile regression
Iowa,IA,2,2024-11-23,2024-12-07,UMass-gbqr,33.1213939315701,62.2538669827637,100.153129261889,124.131327498557,169.820584223385,33,62,100,124,170,UMass-Amherst,gradient boosting quantile regression
Kansas,KS,2,2024-11-23,2024-12-07,UMass-gbqr,12.7377960537716,34.2466642007616,48.6676899427734,69.7659552857585,106.627702760588,13,34,49,70,107,UMass-Amherst,gradient boosting quantile regression
Kentucky,KY,2,2024-11-23,2024-12-07,UMass-gbqr,37.2864944906374,94.7292221424109,130.888491810338,153.681872206195,200.278741226158,37,95,131,154,200,UMass-Amherst,gradient boosting quantile regression
