week_ending_date,location,location_name,value
2024-05-18,31,Nebraska,3
2024-05-25,31,Nebraska,4
2024-06-01,31,Nebraska,1
2024-06-08,31,Nebraska,4
2024-06-15,31,Nebraska,7
2024-06-22,31,Nebraska,9
2024-06-29,31,Nebraska,9
2024-07-06,31,Nebraska,8
2024-07-13,31,Nebraska,10
2024-07-20,31,Nebraska,8
2024-07-27,31,Nebraska,16
2024-08-03,31,Nebraska,15
2024-08-10,31,Nebraska,14
2024-08-17,31,Nebraska,28
2024-08-24,31,Nebraska,34
2024-08-31,31,Nebraska,24
2024-09-07,31,Nebraska,24
2024-09-14,31,Nebraska,21
2024-09-21,31,Nebraska,27
2024-09-28,31,Nebraska,15
2024-10-05,31,Nebraska,13
2024-10-12,31,Nebraska,4
2024-10-19,31,Nebraska,10
2024-10-26,31,Nebraska,17
2024-11-02,31,Nebraska,19
2024-11-09,31,Nebraska,32
2024-11-16,31,Nebraska,41
2024-11-23,31,Nebraska,25
2020-08-08,33,New Hampshire,12
2020-08-15,33,New Hampshire,10
2020-08-22,33,New Hampshire,179
2020-08-29,33,New Hampshire,209
2020-09-05,33,New Hampshire,153
2020-09-12,33,New Hampshire,7
2020-09-19,33,New Hampshire,7
2020-09-26,33,New Hampshire,19
2020-10-03,33,New Hampshire,19
2020-10-10,33,New Hampshire,17
2020-10-17,33,New Hampshire,20
2020-10-24,33,New Hampshire,11
2020-10-31,33,New Hampshire,28
2020-11-07,33,New Hampshire,29
2020-11-14,33,New Hampshire,64
2020-11-21,33,New Hampshire,74
2020-11-28,33,New Hampshire,117
2020-12-05,33,New Hampshire,166
2020-12-12,33,New Hampshire,269
2020-12-19,33,New Hampshire,230
2020-12-26,33,New Hampshire,254
2021-01-02,33,New Hampshire,275
2021-01-09,33,New Hampshire,246
2021-01-16,33,New Hampshire,196
2021-01-23,33,New Hampshire,174
2021-01-30,33,New Hampshire,132
2021-02-06,33,New Hampshire,119
2021-02-13,33,New Hampshire,83
2021-02-20,33,New Hampshire,70
2021-02-27,33,New Hampshire,78
2021-03-06,33,New Hampshire,72
2021-03-13,33,New Hampshire,71
2021-03-20,33,New Hampshire,71
2021-03-27,33,New Hampshire,65
2021-04-03,33,New Hampshire,71
2021-04-10,33,New Hampshire,93
2021-04-17,33,New Hampshire,124
2021-04-24,33,New Hampshire,102
2021-05-01,33,New Hampshire,66
2021-05-08,33,New Hampshire,82
2021-05-15,33,New Hampshire,46
2021-05-22,33,New Hampshire,59
2021-05-29,33,New Hampshire,44
2021-06-05,33,New Hampshire,19
2021-06-12,33,New Hampshire,18
2021-06-19,33,New Hampshire,17
2021-06-26,33,New Hampshire,9
2021-07-03,33,New Hampshire,10
2021-07-10,33,New Hampshire,19
2021-07-17,33,New Hampshire,14
2021-07-24,33,New Hampshire,30
2021-07-31,33,New Hampshire,27
2021-08-07,33,New Hampshire,31
2021-08-14,33,New Hampshire,64
2021-08-21,33,New Hampshire,91
2021-08-28,33,New Hampshire,147
2021-09-04,33,New Hampshire,122
2021-09-11,33,New Hampshire,121
2021-09-18,33,New Hampshire,101
2021-09-25,33,New Hampshire,117
2021-10-02,33,New Hampshire,122
2021-10-09,33,New Hampshire,109
2021-10-16,33,New Hampshire,168
2021-10-23,33,New Hampshire,169
2021-10-30,33,New Hampshire,148
2021-11-06,33,New Hampshire,185
2021-11-13,33,New Hampshire,211
2021-11-20,33,New Hampshire,227
2021-11-27,33,New Hampshire,287
2021-12-04,33,New Hampshire,327
2021-12-11,33,New Hampshire,361
2021-12-18,33,New Hampshire,322
2021-12-25,33,New Hampshire,274
2022-01-01,33,New Hampshire,275
2022-01-08,33,New Hampshire,285
2022-01-15,33,New Hampshire,383
2022-01-22,33,New Hampshire,364
2022-01-29,33,New Hampshire,327
2022-02-05,33,New Hampshire,232
2022-02-12,33,New Hampshire,203
2022-02-19,33,New Hampshire,137
2022-02-26,33,New Hampshire,90
2022-03-05,33,New Hampshire,61
2022-03-12,33,New Hampshire,55
2022-03-19,33,New Hampshire,52
2022-03-26,33,New Hampshire,30
2022-04-02,33,New Hampshire,39
2022-04-09,33,New Hampshire,61
2022-04-16,33,New Hampshire,75
2022-04-23,33,New Hampshire,77
2022-04-30,33,New Hampshire,79
2022-05-07,33,New Hampshire,104
2022-05-14,33,New Hampshire,135
2022-05-21,33,New Hampshire,151
2022-05-28,33,New Hampshire,158
2022-06-04,33,New Hampshire,106
2022-06-11,33,New Hampshire,105
2022-06-18,33,New Hampshire,111
2022-06-25,33,New Hampshire,99
2022-07-02,33,New Hampshire,106
2022-07-09,33,New Hampshire,87
2022-07-16,33,New Hampshire,96
2022-07-23,33,New Hampshire,124
2022-07-30,33,New Hampshire,90
2022-08-06,33,New Hampshire,153
2022-08-13,33,New Hampshire,137
2022-08-20,33,New Hampshire,101
2022-08-27,33,New Hampshire,128
2022-09-03,33,New Hampshire,199
2022-09-10,33,New Hampshire,106
2022-09-17,33,New Hampshire,97
2022-09-24,33,New Hampshire,96
2022-10-01,33,New Hampshire,129
2022-10-08,33,New Hampshire,131
2022-10-15,33,New Hampshire,140
2022-10-22,33,New Hampshire,162
2022-10-29,33,New Hampshire,138
2022-11-05,33,New Hampshire,122
2022-11-12,33,New Hampshire,104
2022-11-19,33,New Hampshire,97
2022-11-26,33,New Hampshire,72
2022-12-03,33,New Hampshire,135
2022-12-10,33,New Hampshire,108
2022-12-17,33,New Hampshire,129
2022-12-24,33,New Hampshire,141
2022-12-31,33,New Hampshire,182
2023-01-07,33,New Hampshire,165
2023-01-14,33,New Hampshire,183
2023-01-21,33,New Hampshire,150
2023-01-28,33,New Hampshire,66
2023-02-04,33,New Hampshire,104
2023-02-11,33,New Hampshire,92
2023-02-18,33,New Hampshire,92
2023-02-25,33,New Hampshire,78
2023-03-04,33,New Hampshire,108
2023-03-11,33,New Hampshire,72
2023-03-18,33,New Hampshire,69
2023-03-25,33,New Hampshire,50
2023-04-01,33,New Hampshire,51
2023-04-08,33,New Hampshire,55
2023-04-15,33,New Hampshire,40
2023-04-22,33,New Hampshire,54
2023-04-29,33,New Hampshire,55
2023-05-06,33,New Hampshire,47
2023-05-13,33,New Hampshire,37
2023-05-20,33,New Hampshire,39
2023-05-27,33,New Hampshire,34
2023-06-03,33,New Hampshire,29
2023-06-10,33,New Hampshire,34
2023-06-17,33,New Hampshire,30
2023-06-24,33,New Hampshire,25
2023-07-01,33,New Hampshire,29
2023-07-08,33,New Hampshire,41
2023-07-15,33,New Hampshire,22
2023-07-22,33,New Hampshire,28
2023-07-29,33,New Hampshire,61
2023-08-05,33,New Hampshire,46
2023-08-12,33,New Hampshire,54
2023-08-19,33,New Hampshire,44
2023-08-26,33,New Hampshire,46
2023-09-02,33,New Hampshire,58
2023-09-09,33,New Hampshire,54
2023-09-16,33,New Hampshire,84
2023-09-23,33,New Hampshire,106
2023-09-30,33,New Hampshire,77
2023-10-07,33,New Hampshire,105
2023-10-14,33,New Hampshire,94
2023-10-21,33,New Hampshire,76
2023-10-28,33,New Hampshire,82
2023-11-04,33,New Hampshire,75
2023-11-11,33,New Hampshire,78
2023-11-18,33,New Hampshire,66
2023-11-25,33,New Hampshire,76
2023-12-02,33,New Hampshire,93
2023-12-09,33,New Hampshire,100
2023-12-16,33,New Hampshire,116
2023-12-23,33,New Hampshire,133
2023-12-30,33,New Hampshire,129
2024-01-06,33,New Hampshire,195
2024-01-13,33,New Hampshire,153
2024-01-20,33,New Hampshire,91
2024-01-27,33,New Hampshire,74
2024-02-03,33,New Hampshire,76
2024-02-10,33,New Hampshire,79
2024-02-17,33,New Hampshire,70
2024-02-24,33,New Hampshire,57
2024-03-02,33,New Hampshire,44
2024-03-09,33,New Hampshire,54
2024-03-16,33,New Hampshire,46
2024-03-23,33,New Hampshire,25
2024-03-30,33,New Hampshire,14
2024-04-06,33,New Hampshire,20
2024-04-13,33,New Hampshire,23
2024-04-20,33,New Hampshire,19
2024-04-27,33,New Hampshire,24
2024-05-04,33,New Hampshire,10
2024-05-11,33,New Hampshire,7
2024-05-18,33,New Hampshire,4
2024-05-25,33,New Hampshire,3
2024-06-01,33,New Hampshire,6
2024-06-08,33,New Hampshire,4
2024-06-15,33,New Hampshire,2
2024-06-22,33,New Hampshire,4
2024-06-29,33,New Hampshire,5
2024-07-06,33,New Hampshire,10
2024-07-13,33,New Hampshire,11
2024-07-20,33,New Hampshire,8
2024-07-27,33,New Hampshire,13
2024-08-03,33,New Hampshire,26
2024-08-10,33,New Hampshire,28
2024-08-17,33,New Hampshire,19
2024-08-24,33,New Hampshire,24
2024-08-31,33,New Hampshire,29
2024-09-07,33,New Hampshire,27
2024-09-14,33,New Hampshire,30
2024-09-21,33,New Hampshire,21
2024-09-28,33,New Hampshire,32
2024-10-05,33,New Hampshire,10
2024-10-12,33,New Hampshire,7
2024-10-19,33,New Hampshire,17
2024-10-26,33,New Hampshire,20
2024-11-02,33,New Hampshire,39
2024-11-09,33,New Hampshire,55
2024-11-16,33,New Hampshire,58
2024-11-23,33,New Hampshire,20
2020-08-08,34,New Jersey,180
2020-08-15,34,New Jersey,177
2020-08-22,34,New Jersey,260
2020-08-29,34,New Jersey,302
2020-09-05,34,New Jersey,290
2020-09-12,34,New Jersey,244
2020-09-19,34,New Jersey,245
2020-09-26,34,New Jersey,291
2020-10-03,34,New Jersey,360
2020-10-10,34,New Jersey,548
2020-10-17,34,New Jersey,661
2020-10-24,34,New Jersey,983
2020-10-31,34,New Jersey,1019
2020-11-07,34,New Jersey,1028
2020-11-14,34,New Jersey,1654
2020-11-21,34,New Jersey,2227
2020-11-28,34,New Jersey,2443
2020-12-05,34,New Jersey,2832
2020-12-12,34,New Jersey,3099
2020-12-19,34,New Jersey,2883
2020-12-26,34,New Jersey,2885
2021-01-02,34,New Jersey,2851
2021-01-09,34,New Jersey,2985
2021-01-16,34,New Jersey,2968
2021-01-23,34,New Jersey,2666
2021-01-30,34,New Jersey,2393
2021-02-06,34,New Jersey,2283
2021-02-13,34,New Jersey,1855
2021-02-20,34,New Jersey,1575
2021-02-27,34,New Jersey,1620
2021-03-06,34,New Jersey,1577
2021-03-13,34,New Jersey,1662
2021-03-20,34,New Jersey,1788
2021-03-27,34,New Jersey,2090
2021-04-03,34,New Jersey,2170
2021-04-10,34,New Jersey,2177
2021-04-17,34,New Jersey,1795
2021-04-24,34,New Jersey,1608
2021-05-01,34,New Jersey,1216
2021-05-08,34,New Jersey,995
2021-05-15,34,New Jersey,699
2021-05-22,34,New Jersey,544
2021-05-29,34,New Jersey,429
2021-06-05,34,New Jersey,329
2021-06-12,34,New Jersey,276
2021-06-19,34,New Jersey,222
2021-06-26,34,New Jersey,234
2021-07-03,34,New Jersey,210
2021-07-10,34,New Jersey,245
2021-07-17,34,New Jersey,268
2021-07-24,34,New Jersey,355
2021-07-31,34,New Jersey,456
2021-08-07,34,New Jersey,621
2021-08-14,34,New Jersey,763
2021-08-21,34,New Jersey,944
2021-08-28,34,New Jersey,989
2021-09-04,34,New Jersey,991
2021-09-11,34,New Jersey,1035
2021-09-18,34,New Jersey,995
2021-09-25,34,New Jersey,900
2021-10-02,34,New Jersey,906
2021-10-09,34,New Jersey,772
2021-10-16,34,New Jersey,726
2021-10-23,34,New Jersey,681
2021-10-30,34,New Jersey,573
2021-11-06,34,New Jersey,526
2021-11-13,34,New Jersey,592
2021-11-20,34,New Jersey,786
2021-11-27,34,New Jersey,843
2021-12-04,34,New Jersey,1159
2021-12-11,34,New Jersey,1603
2021-12-18,34,New Jersey,1784
2021-12-25,34,New Jersey,2483
2022-01-01,34,New Jersey,4571
2022-01-08,34,New Jersey,6239
2022-01-15,34,New Jersey,5555
2022-01-22,34,New Jersey,3991
2022-01-29,34,New Jersey,2795
2022-02-05,34,New Jersey,1653
2022-02-12,34,New Jersey,1189
2022-02-19,34,New Jersey,816
2022-02-26,34,New Jersey,679
2022-03-05,34,New Jersey,520
2022-03-12,34,New Jersey,388
2022-03-19,34,New Jersey,333
2022-03-26,34,New Jersey,279
2022-04-02,34,New Jersey,321
2022-04-09,34,New Jersey,351
2022-04-16,34,New Jersey,401
2022-04-23,34,New Jersey,463
2022-04-30,34,New Jersey,529
2022-05-07,34,New Jersey,702
2022-05-14,34,New Jersey,840
2022-05-21,34,New Jersey,966
2022-05-28,34,New Jersey,1131
2022-06-04,34,New Jersey,985
2022-06-11,34,New Jersey,946
2022-06-18,34,New Jersey,847
2022-06-25,34,New Jersey,849
2022-07-02,34,New Jersey,934
2022-07-09,34,New Jersey,1024
2022-07-16,34,New Jersey,1134
2022-07-23,34,New Jersey,1130
2022-07-30,34,New Jersey,1161
2022-08-06,34,New Jersey,1138
2022-08-13,34,New Jersey,1117
2022-08-20,34,New Jersey,1051
2022-08-27,34,New Jersey,1044
2022-09-03,34,New Jersey,964
2022-09-10,34,New Jersey,893
2022-09-17,34,New Jersey,798
2022-09-24,34,New Jersey,907
2022-10-01,34,New Jersey,1015
2022-10-08,34,New Jersey,1110
2022-10-15,34,New Jersey,1143
2022-10-22,34,New Jersey,1160
2022-10-29,34,New Jersey,1090
2022-11-05,34,New Jersey,1126
2022-11-12,34,New Jersey,1101
2022-11-19,34,New Jersey,1053
2022-11-26,34,New Jersey,1059
2022-12-03,34,New Jersey,1317
2022-12-10,34,New Jersey,1263
2022-12-17,34,New Jersey,1442
2022-12-24,34,New Jersey,1564
2022-12-31,34,New Jersey,1638
2023-01-07,34,New Jersey,1754
2023-01-14,34,New Jersey,1570
2023-01-21,34,New Jersey,1434
2023-01-28,34,New Jersey,1248
2023-02-04,34,New Jersey,1147
2023-02-11,34,New Jersey,1183
2023-02-18,34,New Jersey,1058
2023-02-25,34,New Jersey,793
2023-03-04,34,New Jersey,581
2023-03-11,34,New Jersey,590
2023-03-18,34,New Jersey,484
2023-03-25,34,New Jersey,443
2023-04-01,34,New Jersey,372
2023-04-08,34,New Jersey,342
2023-04-15,34,New Jersey,270
2023-04-22,34,New Jersey,235
2023-04-29,34,New Jersey,172
2023-05-06,34,New Jersey,204
2023-05-13,34,New Jersey,171
2023-05-20,34,New Jersey,129
2023-05-27,34,New Jersey,147
2023-06-03,34,New Jersey,171
2023-06-10,34,New Jersey,160
2023-06-17,34,New Jersey,154
2023-06-24,34,New Jersey,249
2023-07-01,34,New Jersey,142
2023-07-08,34,New Jersey,119
2023-07-15,34,New Jersey,129
2023-07-22,34,New Jersey,166
2023-07-29,34,New Jersey,200
2023-08-05,34,New Jersey,247
2023-08-12,34,New Jersey,286
2023-08-19,34,New Jersey,294
2023-08-26,34,New Jersey,314
2023-09-02,34,New Jersey,356
2023-09-09,34,New Jersey,450
2023-09-16,34,New Jersey,446
2023-09-23,34,New Jersey,525
2023-09-30,34,New Jersey,619
2023-10-07,34,New Jersey,689
2023-10-14,34,New Jersey,597
2023-10-21,34,New Jersey,542
2023-10-28,34,New Jersey,455
2023-11-04,34,New Jersey,401
2023-11-11,34,New Jersey,439
2023-11-18,34,New Jersey,429
2023-11-25,34,New Jersey,484
2023-12-02,34,New Jersey,622
2023-12-09,34,New Jersey,645
2023-12-16,34,New Jersey,753
2023-12-23,34,New Jersey,980
2023-12-30,34,New Jersey,1373
2024-01-06,34,New Jersey,1442
2024-01-13,34,New Jersey,1368
2024-01-20,34,New Jersey,1083
2024-01-27,34,New Jersey,897
2024-02-03,34,New Jersey,812
2024-02-10,34,New Jersey,694
2024-02-17,34,New Jersey,668
2024-02-24,34,New Jersey,552
2024-03-02,34,New Jersey,521
2024-03-09,34,New Jersey,412
2024-03-16,34,New Jersey,343
2024-03-23,34,New Jersey,237
2024-03-30,34,New Jersey,247
2024-04-06,34,New Jersey,226
2024-04-13,34,New Jersey,169
2024-04-20,34,New Jersey,149
2024-04-27,34,New Jersey,290
2024-05-04,34,New Jersey,147
2024-05-11,34,New Jersey,148
2024-05-18,34,New Jersey,155
2024-05-25,34,New Jersey,153
2024-06-01,34,New Jersey,150
2024-06-08,34,New Jersey,201
2024-06-15,34,New Jersey,194
2024-06-22,34,New Jersey,273
2024-06-29,34,New Jersey,257
2024-07-06,34,New Jersey,395
2024-07-13,34,New Jersey,373
2024-07-20,34,New Jersey,340
2024-07-27,34,New Jersey,422
2024-08-03,34,New Jersey,411
2024-08-10,34,New Jersey,417
2024-08-17,34,New Jersey,428
2024-08-24,34,New Jersey,422
2024-08-31,34,New Jersey,465
2024-09-07,34,New Jersey,327
2024-09-14,34,New Jersey,355
2024-09-21,34,New Jersey,344
2024-09-28,34,New Jersey,311
2024-10-05,34,New Jersey,239
2024-10-12,34,New Jersey,2
2024-10-19,34,New Jersey,5
2024-10-26,34,New Jersey,15
2024-11-02,34,New Jersey,193
2024-11-09,34,New Jersey,184
2024-11-16,34,New Jersey,200
2024-11-23,34,New Jersey,31
2020-08-08,35,New Mexico,78
2020-08-15,35,New Mexico,59
2020-08-22,35,New Mexico,102
2020-08-29,35,New Mexico,155
2020-09-05,35,New Mexico,48
2020-09-12,35,New Mexico,43
2020-09-19,35,New Mexico,74
2020-09-26,35,New Mexico,107
2020-10-03,35,New Mexico,115
2020-10-10,35,New Mexico,132
2020-10-17,35,New Mexico,162
2020-10-24,35,New Mexico,282
2020-10-31,35,New Mexico,406
2020-11-07,35,New Mexico,528
2020-11-14,35,New Mexico,712
2020-11-21,35,New Mexico,847
2020-11-28,35,New Mexico,810
2020-12-05,35,New Mexico,945
2020-12-12,35,New Mexico,876
2020-12-19,35,New Mexico,860
2020-12-26,35,New Mexico,854
2021-01-02,35,New Mexico,885
2021-01-09,35,New Mexico,699
2021-01-16,35,New Mexico,734
2021-01-23,35,New Mexico,728
2021-01-30,35,New Mexico,595
2021-02-06,35,New Mexico,481
2021-02-13,35,New Mexico,272
2021-02-20,35,New Mexico,229
2021-02-27,35,New Mexico,183
2021-03-06,35,New Mexico,253
2021-03-13,35,New Mexico,145
2021-03-20,35,New Mexico,138
2021-03-27,35,New Mexico,108
2021-04-03,35,New Mexico,107
2021-04-10,35,New Mexico,110
2021-04-17,35,New Mexico,121
2021-04-24,35,New Mexico,127
2021-05-01,35,New Mexico,158
2021-05-08,35,New Mexico,247
2021-05-15,35,New Mexico,157
2021-05-22,35,New Mexico,163
2021-05-29,35,New Mexico,140
2021-06-05,35,New Mexico,101
2021-06-12,35,New Mexico,94
2021-06-19,35,New Mexico,99
2021-06-26,35,New Mexico,80
2021-07-03,35,New Mexico,84
2021-07-10,35,New Mexico,106
2021-07-17,35,New Mexico,88
2021-07-24,35,New Mexico,135
2021-07-31,35,New Mexico,167
2021-08-07,35,New Mexico,232
2021-08-14,35,New Mexico,309
2021-08-21,35,New Mexico,383
2021-08-28,35,New Mexico,447
2021-09-04,35,New Mexico,459
2021-09-11,35,New Mexico,386
2021-09-18,35,New Mexico,398
2021-09-25,35,New Mexico,312
2021-10-02,35,New Mexico,344
2021-10-09,35,New Mexico,358
2021-10-16,35,New Mexico,345
2021-10-23,35,New Mexico,433
2021-10-30,35,New Mexico,473
2021-11-06,35,New Mexico,462
2021-11-13,35,New Mexico,493
2021-11-20,35,New Mexico,526
2021-11-27,35,New Mexico,489
2021-12-04,35,New Mexico,554
2021-12-11,35,New Mexico,551
2021-12-18,35,New Mexico,441
2021-12-25,35,New Mexico,420
2022-01-01,35,New Mexico,426
2022-01-08,35,New Mexico,500
2022-01-15,35,New Mexico,614
2022-01-22,35,New Mexico,736
2022-01-29,35,New Mexico,702
2022-02-05,35,New Mexico,681
2022-02-12,35,New Mexico,471
2022-02-19,35,New Mexico,317
2022-02-26,35,New Mexico,248
2022-03-05,35,New Mexico,171
2022-03-12,35,New Mexico,138
2022-03-19,35,New Mexico,106
2022-03-26,35,New Mexico,87
2022-04-02,35,New Mexico,71
2022-04-09,35,New Mexico,45
2022-04-16,35,New Mexico,58
2022-04-23,35,New Mexico,59
2022-04-30,35,New Mexico,53
2022-05-07,35,New Mexico,46
2022-05-14,35,New Mexico,77
2022-05-21,35,New Mexico,108
2022-05-28,35,New Mexico,125
2022-06-04,35,New Mexico,143
2022-06-11,35,New Mexico,146
2022-06-18,35,New Mexico,197
2022-06-25,35,New Mexico,247
2022-07-02,35,New Mexico,252
2022-07-09,35,New Mexico,214
2022-07-16,35,New Mexico,237
2022-07-23,35,New Mexico,240
2022-07-30,35,New Mexico,237
2022-08-06,35,New Mexico,209
2022-08-13,35,New Mexico,219
2022-08-20,35,New Mexico,180
2022-08-27,35,New Mexico,150
2022-09-03,35,New Mexico,160
2022-09-10,35,New Mexico,148
2022-09-17,35,New Mexico,87
2022-09-24,35,New Mexico,126
2022-10-01,35,New Mexico,105
2022-10-08,35,New Mexico,106
2022-10-15,35,New Mexico,104
2022-10-22,35,New Mexico,150
2022-10-29,35,New Mexico,133
2022-11-05,35,New Mexico,161
2022-11-12,35,New Mexico,174
2022-11-19,35,New Mexico,215
2022-11-26,35,New Mexico,237
2022-12-03,35,New Mexico,258
2022-12-10,35,New Mexico,215
2022-12-17,35,New Mexico,182
2022-12-24,35,New Mexico,151
2022-12-31,35,New Mexico,169
2023-01-07,35,New Mexico,109
2023-01-14,35,New Mexico,118
2023-01-21,35,New Mexico,111
2023-01-28,35,New Mexico,106
2023-02-04,35,New Mexico,84
2023-02-11,35,New Mexico,79
2023-02-18,35,New Mexico,94
2023-02-25,35,New Mexico,83
2023-03-04,35,New Mexico,116
2023-03-11,35,New Mexico,106
2023-03-18,35,New Mexico,95
2023-03-25,35,New Mexico,121
2023-04-01,35,New Mexico,108
2023-04-08,35,New Mexico,109
2023-04-15,35,New Mexico,116
2023-04-22,35,New Mexico,121
2023-04-29,35,New Mexico,90
2023-05-06,35,New Mexico,91
2023-05-13,35,New Mexico,82
2023-05-20,35,New Mexico,59
2023-05-27,35,New Mexico,55
2023-06-03,35,New Mexico,40
2023-06-10,35,New Mexico,23
2023-06-17,35,New Mexico,33
2023-06-24,35,New Mexico,37
2023-07-01,35,New Mexico,28
2023-07-08,35,New Mexico,30
2023-07-15,35,New Mexico,30
2023-07-22,35,New Mexico,26
2023-07-29,35,New Mexico,27
2023-08-05,35,New Mexico,26
2023-08-12,35,New Mexico,42
2023-08-19,35,New Mexico,46
2023-08-26,35,New Mexico,38
2023-09-02,35,New Mexico,57
2023-09-09,35,New Mexico,74
2023-09-16,35,New Mexico,48
2023-09-23,35,New Mexico,57
2023-09-30,35,New Mexico,89
2023-10-07,35,New Mexico,97
2023-10-14,35,New Mexico,117
2023-10-21,35,New Mexico,121
2023-10-28,35,New Mexico,148
2023-11-04,35,New Mexico,151
2023-11-11,35,New Mexico,205
2023-11-18,35,New Mexico,202
2023-11-25,35,New Mexico,190
2023-12-02,35,New Mexico,166
2023-12-09,35,New Mexico,119
2023-12-16,35,New Mexico,130
2023-12-23,35,New Mexico,135
2023-12-30,35,New Mexico,131
2024-01-06,35,New Mexico,111
2024-01-13,35,New Mexico,50
2024-01-20,35,New Mexico,62
2024-01-27,35,New Mexico,61
2024-02-03,35,New Mexico,74
2024-02-10,35,New Mexico,68
2024-02-17,35,New Mexico,73
2024-02-24,35,New Mexico,68
2024-03-02,35,New Mexico,42
2024-03-09,35,New Mexico,70
2024-03-16,35,New Mexico,46
2024-03-23,35,New Mexico,57
2024-03-30,35,New Mexico,53
2024-04-06,35,New Mexico,30
2024-04-13,35,New Mexico,31
2024-04-20,35,New Mexico,24
2024-04-27,35,New Mexico,34
2024-05-04,35,New Mexico,33
2024-05-11,35,New Mexico,24
2024-05-18,35,New Mexico,20
2024-05-25,35,New Mexico,35
2024-06-01,35,New Mexico,31
2024-06-08,35,New Mexico,4
2024-06-15,35,New Mexico,5
2024-06-22,35,New Mexico,5
2024-06-29,35,New Mexico,5
2024-07-06,35,New Mexico,8
2024-07-13,35,New Mexico,10
2024-07-20,35,New Mexico,10
2024-07-27,35,New Mexico,8
2024-08-03,35,New Mexico,13
2024-08-10,35,New Mexico,7
2024-08-17,35,New Mexico,7
2024-08-24,35,New Mexico,17
2024-08-31,35,New Mexico,7
2024-09-07,35,New Mexico,14
2024-09-14,35,New Mexico,9
2024-09-21,35,New Mexico,2
2024-09-28,35,New Mexico,4
2024-10-05,35,New Mexico,2
2024-10-12,35,New Mexico,12
2024-10-19,35,New Mexico,17
2024-10-26,35,New Mexico,25
2024-11-02,35,New Mexico,18
2024-11-09,35,New Mexico,89
2024-11-16,35,New Mexico,77
2024-11-23,35,New Mexico,116
2020-08-08,32,Nevada,760
2020-08-15,32,Nevada,577
2020-08-22,32,Nevada,578
2020-08-29,32,Nevada,483
2020-09-05,32,Nevada,478
2020-09-12,32,Nevada,398
2020-09-19,32,Nevada,337
2020-09-26,32,Nevada,399
2020-10-03,32,Nevada,339
2020-10-10,32,Nevada,405
2020-10-17,32,Nevada,420
2020-10-24,32,Nevada,483
2020-10-31,32,Nevada,553
2020-11-07,32,Nevada,725
2020-11-14,32,Nevada,1069
2020-11-21,32,Nevada,1315
2020-11-28,32,Nevada,1438
2020-12-05,32,Nevada,1615
2020-12-12,32,Nevada,1815
2020-12-19,32,Nevada,1727
2020-12-26,32,Nevada,1649
2021-01-02,32,Nevada,1552
2021-01-09,32,Nevada,1640
2021-01-16,32,Nevada,1521
2021-01-23,32,Nevada,1360
2021-01-30,32,Nevada,1145
2021-02-06,32,Nevada,997
2021-02-13,32,Nevada,819
2021-02-20,32,Nevada,675
2021-02-27,32,Nevada,553
2021-03-06,32,Nevada,448
2021-03-13,32,Nevada,374
2021-03-20,32,Nevada,373
2021-03-27,32,Nevada,357
2021-04-03,32,Nevada,357
2021-04-10,32,Nevada,412
2021-04-17,32,Nevada,444
2021-04-24,32,Nevada,394
2021-05-01,32,Nevada,464
2021-05-08,32,Nevada,380
2021-05-15,32,Nevada,359
2021-05-22,32,Nevada,328
2021-05-29,32,Nevada,278
2021-06-05,32,Nevada,242
2021-06-12,32,Nevada,244
2021-06-19,32,Nevada,323
2021-06-26,32,Nevada,492
2021-07-03,32,Nevada,665
2021-07-10,32,Nevada,821
2021-07-17,32,Nevada,1042
2021-07-24,32,Nevada,1096
2021-07-31,32,Nevada,1404
2021-08-07,32,Nevada,1338
2021-08-14,32,Nevada,1394
2021-08-21,32,Nevada,1328
2021-08-28,32,Nevada,1315
2021-09-04,32,Nevada,1149
2021-09-11,32,Nevada,1123
2021-09-18,32,Nevada,1064
2021-09-25,32,Nevada,941
2021-10-02,32,Nevada,828
2021-10-09,32,Nevada,824
2021-10-16,32,Nevada,702
2021-10-23,32,Nevada,690
2021-10-30,32,Nevada,647
2021-11-06,32,Nevada,726
2021-11-13,32,Nevada,707
2021-11-20,32,Nevada,626
2021-11-27,32,Nevada,639
2021-12-04,32,Nevada,701
2021-12-11,32,Nevada,697
2021-12-18,32,Nevada,694
2021-12-25,32,Nevada,818
2022-01-01,32,Nevada,1115
2022-01-08,32,Nevada,1838
2022-01-15,32,Nevada,2274
2022-01-22,32,Nevada,2156
2022-01-29,32,Nevada,1914
2022-02-05,32,Nevada,1460
2022-02-12,32,Nevada,1047
2022-02-19,32,Nevada,676
2022-02-26,32,Nevada,507
2022-03-05,32,Nevada,383
2022-03-12,32,Nevada,248
2022-03-19,32,Nevada,188
2022-03-26,32,Nevada,199
2022-04-02,32,Nevada,173
2022-04-09,32,Nevada,133
2022-04-16,32,Nevada,128
2022-04-23,32,Nevada,124
2022-04-30,32,Nevada,119
2022-05-07,32,Nevada,226
2022-05-14,32,Nevada,215
2022-05-21,32,Nevada,275
2022-05-28,32,Nevada,344
2022-06-04,32,Nevada,493
2022-06-11,32,Nevada,497
2022-06-18,32,Nevada,515
2022-06-25,32,Nevada,597
2022-07-02,32,Nevada,702
2022-07-09,32,Nevada,672
2022-07-16,32,Nevada,714
2022-07-23,32,Nevada,592
2022-07-30,32,Nevada,502
2022-08-06,32,Nevada,348
2022-08-13,32,Nevada,334
