location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Arizona,AZ,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,252,351,412,479,626,252,351,412,479,626,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Arizona,AZ,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,176,246,289,337,442,176,246,289,337,442,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Arkansas,AR,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,25,38,46,54,74,25,38,46,54,74,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Arkansas,AR,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,25,37,45,54,73,25,37,45,54,73,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Arkansas,AR,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,22,33,41,49,66,22,33,41,49,66,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
California,CA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,463,641,751,873,1138,463,641,751,873,1138,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
California,CA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,474,657,770,894,1166,474,657,770,894,1166,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
California,CA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,439,609,713,829,1081,439,609,713,829,1081,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Colorado,CO,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,92,131,154,181,238,92,131,154,181,238,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Colorado,CO,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,84,119,141,165,217,84,119,141,165,217,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Colorado,CO,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,69,99,117,137,182,69,99,117,137,182,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Connecticut,CT,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,53,76,90,106,141,53,76,90,106,141,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Connecticut,CT,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,55,80,95,111,148,55,80,95,111,148,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Connecticut,CT,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,53,77,92,108,143,53,77,92,108,143,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Delaware,DE,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,13,21,26,32,44,13,21,26,32,44,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Delaware,DE,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,14,22,27,33,46,14,22,27,33,46,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Delaware,DE,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,13,21,26,32,44,13,21,26,32,44,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
District of Columbia,DC,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,8,14,18,22,31,8,14,18,22,31,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
District of Columbia,DC,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,8,14,17,21,30,8,14,17,21,30,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
District of Columbia,DC,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,7,12,16,19,28,7,12,16,19,28,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Florida,FL,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,187,261,307,358,468,187,261,307,358,468,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Florida,FL,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,190,265,312,363,476,190,265,312,363,476,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Florida,FL,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,177,248,291,339,445,177,248,291,339,445,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Georgia,GA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,101,143,169,198,260,101,143,169,198,260,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Georgia,GA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,122,172,202,236,310,122,172,202,236,310,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Georgia,GA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,131,184,216,252,331,131,184,216,252,331,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Hawaii,HI,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,3,6,8,11,16,3,6,8,11,16,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Hawaii,HI,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,2,5,7,9,14,2,5,7,9,14,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Hawaii,HI,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,1,3,5,7,11,1,3,5,7,11,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Idaho,ID,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,16,25,31,37,51,16,25,31,37,51,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Idaho,ID,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,17,26,32,39,53,17,26,32,39,53,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Idaho,ID,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,16,25,31,37,51,16,25,31,37,51,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Illinois,IL,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,263,366,430,500,653,263,366,430,500,653,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Illinois,IL,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,282,392,460,535,699,282,392,460,535,699,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Illinois,IL,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,270,376,441,513,670,270,376,441,513,670,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Indiana,IN,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,190,265,312,363,475,190,265,312,363,475,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Indiana,IN,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,194,271,319,371,486,194,271,319,371,486,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Indiana,IN,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,177,248,291,339,444,177,248,291,339,444,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Iowa,IA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,50,73,87,102,136,50,73,87,102,136,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Iowa,IA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,57,82,97,114,151,57,82,97,114,151,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Iowa,IA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,57,82,98,115,152,57,82,98,115,152,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Kansas,KS,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,54,78,93,109,145,54,78,93,109,145,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Kansas,KS,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,59,85,101,119,157,59,85,101,119,157,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Kansas,KS,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,57,83,98,116,153,57,83,98,116,153,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Kentucky,KY,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,85,121,143,167,221,85,121,143,167,221,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Kentucky,KY,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,89,126,149,174,230,89,126,149,174,230,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Kentucky,KY,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,83,118,139,163,215,83,118,139,163,215,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Louisiana,LA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,64,92,109,129,170,64,92,109,129,170,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Louisiana,LA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,77,110,130,152,201,77,110,130,152,201,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Louisiana,LA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,82,117,138,162,214,82,117,138,162,214,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Maine,ME,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,15,24,29,35,49,15,24,29,35,49,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Maine,ME,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,16,25,31,37,51,16,25,31,37,51,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Maine,ME,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,15,24,30,36,49,15,24,30,36,49,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Maryland,MD,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,46,66,79,93,124,46,66,79,93,124,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Maryland,MD,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,47,68,82,96,128,47,68,82,96,128,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Maryland,MD,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,45,66,79,93,123,45,66,79,93,123,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Massachusetts,MA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,218,304,357,416,544,218,304,357,416,544,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Massachusetts,MA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,190,265,311,363,475,190,265,311,363,475,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Massachusetts,MA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,151,212,249,290,381,151,212,249,290,381,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Michigan,MI,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,346,480,562,654,854,346,480,562,654,854,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Michigan,MI,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,295,411,482,560,732,295,411,482,560,732,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Michigan,MI,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,226,315,370,431,563,226,315,370,431,563,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Minnesota,MN,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,181,253,297,347,454,181,253,297,347,454,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Minnesota,MN,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,176,246,289,337,441,176,246,289,337,441,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Minnesota,MN,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,153,214,252,293,385,153,214,252,293,385,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Mississippi,MS,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,33,49,58,69,93,33,49,58,69,93,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Mississippi,MS,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,38,55,66,78,105,38,55,66,78,105,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Mississippi,MS,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,38,56,68,80,107,38,56,68,80,107,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Missouri,MO,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,104,147,173,202,266,104,147,173,202,266,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Missouri,MO,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,100,141,167,195,257,100,141,167,195,257,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Missouri,MO,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,87,123,146,171,225,87,123,146,171,225,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Montana,MT,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,14,22,28,33,46,14,22,28,33,46,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Montana,MT,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,15,23,29,35,48,15,23,29,35,48,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Montana,MT,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,14,22,28,33,46,14,22,28,33,46,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Nebraska,NE,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,35,52,62,74,99,35,52,62,74,99,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Nebraska,NE,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,37,55,66,78,104,37,55,66,78,104,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Nebraska,NE,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,35,52,63,74,99,35,52,63,74,99,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Nevada,NV,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,23,35,43,51,69,23,35,43,51,69,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Nevada,NV,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,22,34,41,49,67,22,34,41,49,67,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Nevada,NV,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,20,30,37,44,60,20,30,37,44,60,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Hampshire,NH,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,36,52,63,74,99,36,52,63,74,99,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Hampshire,NH,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,37,55,65,77,103,37,55,65,77,103,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Hampshire,NH,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,35,51,62,73,98,35,51,62,73,98,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Jersey,NJ,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,148,208,245,286,374,148,208,245,286,374,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Jersey,NJ,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,158,222,261,304,399,158,222,261,304,399,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Jersey,NJ,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,154,217,255,297,389,154,217,255,297,389,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Mexico,NM,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,68,97,115,134,178,68,97,115,134,178,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Mexico,NM,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,61,87,103,121,161,61,87,103,121,161,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New Mexico,NM,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,48,69,83,97,130,48,69,83,97,130,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New York,NY,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,309,430,504,586,765,309,430,504,586,765,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New York,NY,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,333,463,542,631,823,333,463,542,631,823,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
New York,NY,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,328,456,535,621,811,328,456,535,621,811,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
North Carolina,NC,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,129,181,213,249,327,129,181,213,249,327,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
North Carolina,NC,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,133,187,220,257,337,133,187,220,257,337,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
North Carolina,NC,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,124,174,205,239,314,124,174,205,239,314,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
North Dakota,ND,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,2,5,8,10,15,2,5,8,10,15,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
North Dakota,ND,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,2,5,7,9,14,2,5,7,9,14,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
North Dakota,ND,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,1,4,6,8,12,1,4,6,8,12,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Ohio,OH,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,279,387,454,529,691,279,387,454,529,691,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Ohio,OH,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,282,392,459,534,698,282,392,459,534,698,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Ohio,OH,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,255,355,417,485,634,255,355,417,485,634,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Oklahoma,OK,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,113,160,188,220,289,113,160,188,220,289,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Oklahoma,OK,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,131,185,217,254,333,131,185,217,254,333,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Oklahoma,OK,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,133,186,219,256,336,133,186,219,256,336,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Oregon,OR,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,32,47,57,67,90,32,47,57,67,90,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Oregon,OR,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,30,44,53,63,85,30,44,53,63,85,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Oregon,OR,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,26,39,47,56,76,26,39,47,56,76,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Pennsylvania,PA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,363,504,591,687,897,363,504,591,687,897,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Pennsylvania,PA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,311,433,508,590,771,311,433,508,590,771,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Pennsylvania,PA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,249,346,406,473,618,249,346,406,473,618,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Rhode Island,RI,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,19,30,36,43,59,19,30,36,43,59,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Rhode Island,RI,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,20,30,37,44,60,20,30,37,44,60,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Rhode Island,RI,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,18,28,34,41,57,18,28,34,41,57,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
South Carolina,SC,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,36,53,64,76,101,36,53,64,76,101,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
South Carolina,SC,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,37,54,64,76,102,37,54,64,76,102,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
South Carolina,SC,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,33,49,59,70,94,33,49,59,70,94,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
South Dakota,SD,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,19,30,36,44,59,19,30,36,44,59,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
South Dakota,SD,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,20,31,38,45,61,20,31,38,45,61,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
South Dakota,SD,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,19,29,35,42,58,19,29,35,42,58,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Tennessee,TN,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,113,159,188,219,288,113,159,188,219,288,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Tennessee,TN,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,120,169,200,233,306,120,169,200,233,306,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Tennessee,TN,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,115,162,191,223,293,115,162,191,223,293,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Texas,TX,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,219,306,359,418,547,219,306,359,418,547,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Texas,TX,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,234,326,382,445,582,234,326,382,445,582,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Texas,TX,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,225,314,369,429,561,225,314,369,429,561,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Utah,UT,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,34,50,60,71,95,34,50,60,71,95,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Utah,UT,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,34,51,61,72,96,34,51,61,72,96,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Utah,UT,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,31,46,56,66,89,31,46,56,66,89,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Vermont,VT,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,5,10,13,16,24,5,10,13,16,24,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Vermont,VT,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,5,9,12,15,22,5,9,12,15,22,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Vermont,VT,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,4,8,10,13,20,4,8,10,13,20,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Virginia,VA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,93,132,155,182,240,93,132,155,182,240,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Virginia,VA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,104,147,173,202,266,104,147,173,202,266,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Virginia,VA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,105,149,175,205,270,105,149,175,205,270,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Washington,WA,0,2024-12-21,2024-12-21,MOBS-GLEAM_COVID,36,53,64,75,101,36,53,64,75,101,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Washington,WA,1,2024-12-21,2024-12-28,MOBS-GLEAM_COVID,34,50,60,71,95,34,50,60,71,95,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
Washington,WA,2,2024-12-21,2025-01-04,MOBS-GLEAM_COVID,30,44,53,63,85,30,44,53,63,85,MOBS Lab at Northeastern University,2024-12-18,GLEAM COVID-19 Forecasting Model
