location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Montana,MT,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,0,5,13,30.333333333333336,0,0,5,13,30,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Nebraska,NE,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,11,23,36.33333333333333,67,0,11,23,36,67,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Nevada,NV,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,20.333333333333332,34.333333333333336,48.333333333333336,76.34999999999998,0,20,34,48,76,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
New Hampshire,NH,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,1.9833333333333343,15.333333333333332,25.333333333333336,36,62.01666666666665,2,15,25,36,62,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
New Jersey,NJ,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,28,83.33333333333333,140,260.68333333333334,0,28,83,140,261,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
New Mexico,NM,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,14.666666666666671,37.33333333333333,63.33333333333334,119.3833333333333,0,15,37,63,119,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
New York,NY,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,30.933333333333394,228.83333333333337,337,455.66666666666663,688.35,31,229,337,456,688,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
North Carolina,NC,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,98,158,218.66666666666669,344.0333333333333,0,98,158,219,344,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
North Dakota,ND,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,7.666666666666668,14.333333333333336,22.333333333333336,39.666666666666664,0,8,14,22,40,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Ohio,OH,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,532,649.3333333333334,716,783.3333333333333,929.3333333333334,532,649,716,783,929,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Oklahoma,OK,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,31.33333333333333,55.33333333333333,80.66666666666667,133.35,0,31,55,81,133,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Oregon,OR,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,23.666666666666668,58.166666666666664,78.33333333333333,99.66666666666667,143.66666666666666,24,58,78,100,144,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Pennsylvania,PA,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,231.5,469,727.6666666666667,1328.3500000000001,0,232,469,728,1328,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Rhode Island,RI,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,14.333333333333329,33,53.66666666666667,104.33333333333334,0,14,33,54,104,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
South Carolina,SC,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,27.333333333333332,84,115.33333333333333,148,215.35,27,84,115,148,215,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
South Dakota,SD,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,1.6666666666666714,23,48.33333333333333,108.33333333333334,0,2,23,48,108,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Tennessee,TN,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,84.33333333333331,148.33333333333331,221,381,0,84,148,221,381,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Texas,TX,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,73.76666666666665,358.1666666666667,542.1666666666666,727.1666666666666,1110.6166666666666,74,358,542,727,1111,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Utah,UT,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,27.333333333333332,53.333333333333336,68,86,123.33333333333333,27,53,68,86,123,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Vermont,VT,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,0,5.333333333333336,14,36,0,0,5,14,36,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Virginia,VA,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,17.950000000000006,102.16666666666667,147,194.33333333333334,290.34999999999997,18,102,147,194,290,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Washington,WA,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,27.633333333333336,104.16666666666667,143.66666666666666,184.33333333333334,265.6666666666667,28,104,144,184,266,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
West Virginia,WV,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,19,60.33333333333334,107,211.0333333333333,0,19,60,107,211,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Wisconsin,WI,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,6.666666666666657,43.33333333333334,82,166.01666666666665,0,7,43,82,166,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
Wyoming,WY,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,0,1,8.333333333333332,17.666666666666664,43.666666666666664,0,1,8,18,44,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
United States,US,0,2024-12-07,2024-12-07,JHU_CSSE-CSSE_Ensemble,4720.933333333333,7850.833333333334,9690.833333333334,11576.666666666668,15332.666666666666,4721,7851,9691,11577,15333,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
United States,US,1,2024-12-07,2024-12-14,JHU_CSSE-CSSE_Ensemble,4630.816666666667,8575,10960.166666666666,13538.333333333334,19082.166666666664,4631,8575,10960,13538,19082,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
United States,US,2,2024-12-07,2024-12-21,JHU_CSSE-CSSE_Ensemble,4593.633333333333,10147.333333333334,14035.333333333334,18570.166666666668,29692.833333333332,4594,10147,14035,18570,29693,The Center for Systems Science and Engineering at Johns Hopkins University,2024-12-04,CSSE Ensemble
United States,US,2,2024-12-07,2024-12-21,Metaculus-cp,6804.65355894457,11034.18055291663,13489.394770189545,16799.20263722073,28255.69375938325,6805,11034,13489,16799,28256,Metaculus,2024-12-04,Metaculus Community Prediction
United States,US,0,2024-12-07,2024-12-07,Metaculus-cp,5353.434794882212,8845.078970867487,10919.998726398166,13612.865406450845,24129.809427925455,5353,8845,10920,13613,24130,Metaculus,2024-12-04,Metaculus Community Prediction
Alabama,AL,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,44.11,55.18,61.86,69.2,85.2,44,55,62,69,85,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Alabama,AL,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,36.7,48.94,56.61,65.27,84.82,37,49,57,65,85,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Alabama,AL,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,30.57,43.91,52.67,62.83,86.74,31,44,53,63,87,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Alaska,AK,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,6.53,9.28,11.08,13.15,18,7,9,11,13,18,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Alaska,AK,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,6.87,10.3,12.61,15.34,21.9,7,10,13,15,22,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Alaska,AK,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,7.12,11.33,14.26,17.8,26.57,7,11,14,18,27,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Arizona,AZ,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,579.29,682.93,743.22,807.88,944.1,579,683,743,808,944,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Arizona,AZ,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,486.39,606.9,679.5,759.2,932.69,486,607,680,759,933,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Arizona,AZ,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,424.52,553.23,632.85,721.81,920.23,425,553,633,722,920,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Arkansas,AR,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,50.52,68.7,80.25,93.37,123.32,51,69,80,93,123,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Arkansas,AR,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,58.26,81.49,96.5,113.74,153.72,58,81,96,114,154,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Arkansas,AR,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,66.13,95.35,114.57,136.92,189.57,66,95,115,137,190,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
California,CA,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,563.09,798.74,952.22,1129.52,1543.65,563,799,952,1130,1544,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
California,CA,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,632.53,941.31,1148.27,1391.85,1975.32,633,941,1148,1392,1975,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
California,CA,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,714,1091.7,1348.96,1654.89,2398.05,714,1092,1349,1655,2398,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Colorado,CO,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,99.56,123.18,137.33,152.81,186.36,100,123,137,153,186,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Colorado,CO,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,88.94,117.07,134.58,154.21,198.25,89,117,135,154,198,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Colorado,CO,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,80.03,110.69,130.35,152.85,204.67,80,111,130,153,205,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Connecticut,CT,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,64.38,92.89,111.64,133.46,184.87,64,93,112,133,185,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Connecticut,CT,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,71.32,108.51,133.77,163.74,236.37,71,109,134,164,236,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Connecticut,CT,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,77.3,123.63,156.04,195.24,292.66,77,124,156,195,293,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Delaware,DE,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,17.65,26.47,32.41,39.42,56.29,18,26,32,39,56,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Delaware,DE,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,20.89,32.51,40.5,50.08,73.55,21,33,40,50,74,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Delaware,DE,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,25.25,40.41,51.01,63.85,95.75,25,40,51,64,96,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
District of Columbia,DC,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,25.91,34.77,40.36,46.66,60.97,26,35,40,47,61,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
District of Columbia,DC,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,31.62,43.18,50.54,58.92,78.1,32,43,51,59,78,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
District of Columbia,DC,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,37.28,51.9,61.31,72.11,97.08,37,52,61,72,97,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Florida,FL,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,236.75,352.14,429.45,520.43,738.28,237,352,429,520,738,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Florida,FL,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,277.99,428.51,531.53,654.42,954.18,278,429,532,654,954,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Florida,FL,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,326.58,519.38,653.81,816.06,1218.18,327,519,654,816,1218,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Georgia,GA,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,61.45,87.55,104.6,124.33,170.52,61,88,105,124,171,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Georgia,GA,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,69.92,103.76,126.41,153.03,216.72,70,104,126,153,217,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Georgia,GA,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,79.24,121.33,150.02,184.16,267.14,79,121,150,184,267,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Hawaii,HI,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,11.26,15.87,18.86,22.31,30.33,11,16,19,22,30,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Hawaii,HI,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,11.75,17.67,21.66,26.38,37.74,12,18,22,26,38,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Hawaii,HI,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,12.52,19.84,24.93,31.07,46.26,13,20,25,31,46,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Idaho,ID,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,12.55,17.54,20.76,24.45,33.01,13,18,21,24,33,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Idaho,ID,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,12.59,18.44,22.33,26.88,37.69,13,18,22,27,38,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Idaho,ID,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,12.19,19.1,23.88,29.62,43.74,12,19,24,30,44,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Illinois,IL,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,226.82,302.96,350.77,404.71,526.68,227,303,351,405,527,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Illinois,IL,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,245.55,341.62,403.47,474.38,638.3,246,342,403,474,638,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Illinois,IL,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,266.41,385.32,463.68,554.89,770.14,266,385,464,555,770,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Indiana,IN,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,155.58,201.99,230.63,262.59,333.71,156,202,231,263,334,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Indiana,IN,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,165.7,223.74,260.43,302,396.56,166,224,260,302,397,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Indiana,IN,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,173.29,243.04,288.16,340.06,460.54,173,243,288,340,461,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Iowa,IA,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,41.39,58.48,69.59,82.41,112.28,41,58,70,82,112,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Iowa,IA,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,46.7,68.37,82.76,99.59,139.56,47,68,83,100,140,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Iowa,IA,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,50.3,76.7,94.65,115.97,167.69,50,77,95,116,168,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Kansas,KS,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,44.84,57.43,65.13,73.68,92.55,45,57,65,74,93,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Kansas,KS,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,44.09,59.57,69.36,80.45,105.69,44,60,69,80,106,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Kansas,KS,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,42.21,59.72,71.11,84.25,114.91,42,60,71,84,115,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Kentucky,KY,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,72.69,93.4,106.1,120.21,151.44,73,93,106,120,151,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Kentucky,KY,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,68.57,93.71,109.72,127.95,169.68,69,94,110,128,170,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Kentucky,KY,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,65.56,93.57,111.89,133.09,182.79,66,94,112,133,183,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Louisiana,LA,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,62.34,86.64,102.27,120.18,161.56,62,87,102,120,162,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Louisiana,LA,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,70.27,100.55,120.37,143.36,197.29,70,101,120,143,197,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Louisiana,LA,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,77.46,114.93,140,169.47,239.96,77,115,140,169,240,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Maine,ME,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,15.88,20.34,23.07,26.1,32.79,16,20,23,26,33,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Maine,ME,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,14.97,20.39,23.84,27.76,36.72,15,20,24,28,37,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Maine,ME,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,14.6,20.59,24.48,28.96,39.39,15,21,24,29,39,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Maryland,MD,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,72.86,97.02,112.17,129.24,167.78,73,97,112,129,168,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Maryland,MD,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,76.97,107.27,126.8,149.2,201.04,77,107,127,149,201,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Maryland,MD,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,81.6,118.37,142.64,170.92,237.76,82,118,143,171,238,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Massachusetts,MA,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,301.33,326.39,340.21,354.52,383.19,301,326,340,355,383,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Massachusetts,MA,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,266.64,296.69,313.56,331.22,367.16,267,297,314,331,367,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Massachusetts,MA,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,235.64,269.47,288.79,309.24,351.57,236,269,289,309,352,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Michigan,MI,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,381.28,493.67,562.92,640.1,811.6,381,494,563,640,812,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Michigan,MI,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,393.4,530.83,617.67,716.04,939.69,393,531,618,716,940,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Michigan,MI,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,395.05,556.19,660.67,781.01,1060.98,395,556,661,781,1061,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Minnesota,MN,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,157.5,175.61,185.79,196.46,218.21,158,176,186,196,218,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Minnesota,MN,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,135.29,156.92,169.38,182.65,210.35,135,157,169,183,210,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Minnesota,MN,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,112.37,135.81,149.65,164.65,196.71,112,136,150,165,197,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Mississippi,MS,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,45.75,59.5,67.99,77.48,98.61,46,60,68,77,99,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Mississippi,MS,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,50.55,68.37,79.65,92.44,121.55,51,68,80,92,122,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Mississippi,MS,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,55.13,77.11,91.31,107.62,145.44,55,77,91,108,145,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Missouri,MO,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,159.28,199.5,223.78,250.48,308.73,159,200,224,250,309,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Missouri,MO,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,162.34,211.93,242.63,276.97,353.61,162,212,243,277,354,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Missouri,MO,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,159.06,216.53,253.04,294.54,389.35,159,217,253,295,389,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Montana,MT,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,14.19,19.6,23.07,27.03,36.16,14,20,23,27,36,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Montana,MT,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,13.68,20.34,24.8,30.05,42.61,14,20,25,30,43,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Montana,MT,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,13.53,21.25,26.59,33,48.79,14,21,27,33,49,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Nebraska,NE,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,27.15,35.19,40.15,45.68,57.98,27,35,40,46,58,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Nebraska,NE,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,27.22,36.98,43.16,50.19,66.23,27,37,43,50,66,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Nebraska,NE,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,26.22,37.46,44.8,53.31,73.25,26,37,45,53,73,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Nevada,NV,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,18.47,22.31,24.58,27.04,32.31,18,22,25,27,32,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Nevada,NV,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,15.37,19.71,22.37,25.32,31.85,15,20,22,25,32,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
Nevada,NV,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,12.28,16.97,19.97,23.4,31.31,12,17,20,23,31,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
New Hampshire,NH,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,14.11,19.2,22.44,26.12,34.53,14,19,22,26,35,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
New Hampshire,NH,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,13.54,19.7,23.77,28.52,39.76,14,20,24,29,40,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
New Hampshire,NH,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,12.83,19.92,24.8,30.63,44.92,13,20,25,31,45,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
New Jersey,NJ,0,2024-12-07,2024-12-07,OHT_JHU-nbxd,206.05,285.64,336.76,395.3,530.34,206,286,337,395,530,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
New Jersey,NJ,1,2024-12-07,2024-12-14,OHT_JHU-nbxd,233.34,336.31,404.02,482.73,668.13,233,336,404,483,668,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
New Jersey,NJ,2,2024-12-07,2024-12-21,OHT_JHU-nbxd,253.09,380.31,466.08,567.39,811.3,253,380,466,567,811,One Health Trust and Johns Hopkins University,2024-12-04,NBEATS exogenous covariate decoder
