location_name,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
New Mexico,7.296732351565149,7.296732351565149,7.296732351565149,153,153,153,7.3,7.3,7.3,153,153,153,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.678260840535876,7.678260840535876,7.678260840535876,161,161,161,7.68,7.68,7.68,161,161,161,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.91671614614258,7.91671614614258,7.91671614614258,166,166,166,7.92,7.92,7.92,166,166,166,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.250553573991965,8.250553573991965,8.250553573991965,173,173,173,8.25,8.25,8.25,173,173,173,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,2.451439620153875,2.451439620153875,2.451439620153875,51.4024968728763,51.4024968728763,51.4024968728763,2.45,2.45,2.45,51,51,51,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,3.2320265958408627,3.2320265958408627,3.2320265958408627,67.770070949304,67.770070949304,67.770070949304,3.23,3.23,3.23,68,68,68,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,3.3692212041895164,3.3692212041895164,3.3692212041895164,70.646807283595,70.646807283595,70.646807283595,3.37,3.37,3.37,71,71,71,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,3.9102746357261515,3.9102746357261515,3.9102746357261515,81.9917725415503,81.9917725415503,81.9917725415503,3.91,3.91,3.91,82,82,82,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.190458476057905,4.190458476057905,4.190458476057905,87.8667485589402,87.8667485589402,87.8667485589402,4.19,4.19,4.19,88,88,88,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.512229038848132,4.512229038848132,4.512229038848132,94.6137270329889,94.6137270329889,94.6137270329889,4.51,4.51,4.51,95,95,95,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.736156204490076,4.736156204490076,4.736156204490076,99.3090967810472,99.3090967810472,99.3090967810472,4.74,4.74,4.74,99,99,99,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.81506535079532,4.81506535079532,4.81506535079532,100.963686644428,100.963686644428,100.963686644428,4.82,4.82,4.82,101,101,101,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.032652541110076,5.032652541110076,5.032652541110076,105.526117951233,105.526117951233,105.526117951233,5.03,5.03,5.03,106,106,106,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.262585161957841,5.262585161957841,5.262585161957841,110.347411825629,110.347411825629,110.347411825629,5.26,5.26,5.26,110,110,110,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.445767759284949,5.445767759284949,5.445767759284949,114.188437649337,114.188437649337,114.188437649337,5.45,5.45,5.45,114,114,114,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.515962837144993,5.515962837144993,5.515962837144993,115.660308398479,115.660308398479,115.660308398479,5.52,5.52,5.52,116,116,116,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.694144417121425,5.694144417121425,5.694144417121425,119.396471440083,119.396471440083,119.396471440083,5.69,5.69,5.69,119,119,119,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.85010631097233,5.85010631097233,5.85010631097233,122.666725659298,122.666725659298,122.666725659298,5.85,5.85,5.85,123,123,123,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,6.148694069377569,6.148694069377569,6.148694069377569,128.927600367989,128.927600367989,128.927600367989,6.15,6.15,6.15,129,129,129,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,6.484469620848291,6.484469620848291,6.484469620848291,135.968239506137,135.968239506137,135.968239506137,6.48,6.48,6.48,136,136,136,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.158008912473644,7.158008912473644,7.158008912473644,150.091206699332,150.091206699332,150.091206699332,7.16,7.16,7.16,150,150,150,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.4599433843941965,7.4599433843941965,7.4599433843941965,156.422256267559,156.422256267559,156.422256267559,7.46,7.46,7.46,156,156,156,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.648476450926184,7.648476450926184,7.648476450926184,160.375472281191,160.375472281191,160.375472281191,7.65,7.65,7.65,160,160,160,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.83777031664313,7.83777031664313,7.83777031664313,164.344640952765,164.344640952765,164.344640952765,7.84,7.84,7.84,164,164,164,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.209587203159723,8.209587203159723,8.209587203159723,172.141005256142,172.141005256142,172.141005256142,8.21,8.21,8.21,172,172,172,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.287902341452213,8.287902341452213,8.287902341452213,173.783139787249,173.783139787249,173.783139787249,8.29,8.29,8.29,174,174,174,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.600534621461742,8.600534621461742,8.600534621461742,180.33850409785,180.33850409785,180.33850409785,8.6,8.6,8.6,180,180,180,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,2.073482052184365,2.073482052184365,2.073482052184365,43.4773729799969,43.4773729799969,43.4773729799969,2.07,2.07,2.07,43,43,43,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,2.5879234131581974,2.5879234131581974,2.5879234131581974,54.2643286248909,54.2643286248909,54.2643286248909,2.59,2.59,2.59,54,54,54,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,3.1312200099803515,3.1312200099803515,3.1312200099803515,65.6563292230709,65.6563292230709,65.6563292230709,3.13,3.13,3.13,66,66,66,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,3.804315945649359,3.804315945649359,3.804315945649359,79.77,79.77,79.77,3.8,3.8,3.8,80,80,80,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,3.9343649600900785,3.9343649600900785,3.9343649600900785,82.4969054490072,82.4969054490072,82.4969054490072,3.93,3.93,3.93,82,82,82,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.172613470622393,4.172613470622393,4.172613470622393,87.4925693099168,87.4925693099168,87.4925693099168,4.17,4.17,4.17,87,87,87,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.51624742361503,4.51624742361503,4.51624742361503,94.6979856901128,94.6979856901128,94.6979856901128,4.52,4.52,4.52,95,95,95,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.78040508271385,4.78040508271385,4.78040508271385,100.236920091818,100.236920091818,100.236920091818,4.78,4.78,4.78,100,100,100,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,4.788336269587506,4.788336269587506,4.788336269587506,100.403223518229,100.403223518229,100.403223518229,4.79,4.79,4.79,100,100,100,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.054154786451208,5.054154786451208,5.054154786451208,105.976983267197,105.976983267197,105.976983267197,5.05,5.05,5.05,106,106,106,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.33446264676719,5.33446264676719,5.33446264676719,111.854559771582,111.854559771582,111.854559771582,5.33,5.33,5.33,112,112,112,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.49763108987576,5.49763108987576,5.49763108987576,115.275923005531,115.275923005531,115.275923005531,5.5,5.5,5.5,115,115,115,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.701533585774805,5.701533585774805,5.701533585774805,119.551409671266,119.551409671266,119.551409671266,5.7,5.7,5.7,120,120,120,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,5.948078321008008,5.948078321008008,5.948078321008008,124.721031177609,124.721031177609,124.721031177609,5.95,5.95,5.95,125,125,125,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,6.1953471080492495,6.1953471080492495,6.1953471080492495,129.905834812238,129.905834812238,129.905834812238,6.2,6.2,6.2,130,130,130,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,6.6085410293820335,6.6085410293820335,6.6085410293820335,138.569804780981,138.569804780981,138.569804780981,6.61,6.61,6.61,139,139,139,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,6.9385670090976905,6.9385670090976905,6.9385670090976905,145.489885231193,145.489885231193,145.489885231193,6.94,6.94,6.94,145,145,145,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.285607381246445,7.285607381246445,7.285607381246445,152.766728396116,152.766728396116,152.766728396116,7.29,7.29,7.29,153,153,153,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.5721633558088906,7.5721633558088906,7.5721633558088906,158.775317171974,158.775317171974,158.775317171974,7.57,7.57,7.57,159,159,159,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,7.93073538506936,7.93073538506936,7.93073538506936,166.293959467396,166.293959467396,166.293959467396,7.93,7.93,7.93,166,166,166,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.067695415483714,8.067695415483714,8.067695415483714,169.165777103533,169.165777103533,169.165777103533,8.07,8.07,8.07,169,169,169,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.296621222359287,8.296621222359287,8.296621222359287,173.965959810584,173.965959810584,173.965959810584,8.3,8.3,8.3,174,174,174,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New Mexico,8.866462074927092,8.866462074927092,8.866462074927092,185.914548061073,185.914548061073,185.914548061073,8.87,8.87,8.87,186,186,186,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.2032045167938816,1.2032045167938816,1.2032045167938816,234.066124629253,234.066124629253,234.066124629253,1.2,1.2,1.2,234,234,234,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.3038699693400966,1.3038699693400966,1.3038699693400966,253.649139846257,253.649139846257,253.649139846257,1.3,1.3,1.3,254,254,254,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.4022226694221895,1.4022226694221895,1.4022226694221895,272.782242351874,272.782242351874,272.782242351874,1.4,1.4,1.4,273,273,273,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.5161864174413364,1.5161864174413364,1.5161864174413364,294.952249590665,294.952249590665,294.952249590665,1.52,1.52,1.52,295,295,295,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.59353858144532,1.59353858144532,1.59353858144532,310,310,310,1.59,1.59,1.59,310,310,310,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.6799832287659777,1.6799832287659777,1.6799832287659777,326.816562197759,326.816562197759,326.816562197759,1.68,1.68,1.68,327,327,327,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.73201433566346,1.73201433566346,1.73201433566346,336.938465317036,336.938465317036,336.938465317036,1.73,1.73,1.73,337,337,337,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.7784488609716955,1.7784488609716955,1.7784488609716955,345.971634022934,345.971634022934,345.971634022934,1.78,1.78,1.78,346,346,346,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.825997857363405,1.825997857363405,1.825997857363405,355.221607040883,355.221607040883,355.221607040883,1.83,1.83,1.83,355,355,355,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.8722377791595737,1.8722377791595737,1.8722377791595737,364.216918433853,364.216918433853,364.216918433853,1.87,1.87,1.87,364,364,364,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.9181043252056733,1.9181043252056733,1.9181043252056733,373.139594947524,373.139594947524,373.139594947524,1.92,1.92,1.92,373,373,373,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.966576088079478,1.966576088079478,1.966576088079478,382.569078905955,382.569078905955,382.569078905955,1.97,1.97,1.97,383,383,383,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.0172848119973716,2.0172848119973716,2.0172848119973716,392.433731445644,392.433731445644,392.433731445644,2.02,2.02,2.02,392,392,392,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.0796262104903107,2.0796262104903107,2.0796262104903107,404.561353429721,404.561353429721,404.561353429721,2.08,2.08,2.08,405,405,405,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.1264744401346882,2.1264744401346882,2.1264744401346882,413.67500236101,413.67500236101,413.67500236101,2.13,2.13,2.13,414,414,414,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.188655980218028,2.188655980218028,2.188655980218028,425.771526191862,425.771526191862,425.771526191862,2.19,2.19,2.19,426,426,426,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.2466176059860556,2.2466176059860556,2.2466176059860556,437.047126417237,437.047126417237,437.047126417237,2.25,2.25,2.25,437,437,437,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.3085264980099733,2.3085264980099733,2.3085264980099733,449.090610491534,449.090610491534,449.090610491534,2.31,2.31,2.31,449,449,449,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.4047154143854534,2.4047154143854534,2.4047154143854534,467.802780013877,467.802780013877,467.802780013877,2.4,2.4,2.4,468,468,468,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.5207523321928362,2.5207523321928362,2.5207523321928362,490.376092602056,490.376092602056,490.376092602056,2.52,2.52,2.52,490,490,490,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.706471623238373,2.706471623238373,2.706471623238373,526.505108174367,526.505108174367,526.505108174367,2.71,2.71,2.71,527,527,527,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.8658360848821096,2.8658360848821096,2.8658360848821096,557.507170932553,557.507170932553,557.507170932553,2.87,2.87,2.87,558,558,558,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,3.5894047088621512,3.5894047088621512,3.5894047088621512,698.267034575371,698.267034575371,698.267034575371,3.59,3.59,3.59,698,698,698,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,0.981825384051794,0.981825384051794,0.981825384051794,191,191,191,0.98,0.98,0.98,191,191,191,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.0692129836794404,1.0692129836794404,1.0692129836794404,208,208,208,1.07,1.07,1.07,208,208,208,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.1617410303440074,1.1617410303440074,1.1617410303440074,226,226,226,1.16,1.16,1.16,226,226,226,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.2799713121931764,1.2799713121931764,1.2799713121931764,249,249,249,1.28,1.28,1.28,249,249,249,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.470782160483533,1.470782160483533,1.470782160483533,286.119504766782,286.119504766782,286.119504766782,1.47,1.47,1.47,286,286,286,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.5708846483713033,1.5708846483713033,1.5708846483713033,305.593003310547,305.593003310547,305.593003310547,1.57,1.57,1.57,306,306,306,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.6770937414628146,1.6770937414628146,1.6770937414628146,326.254454022651,326.254454022651,326.254454022651,1.68,1.68,1.68,326,326,326,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.857535425670503,1.857535425670503,1.857535425670503,361.356787129421,361.356787129421,361.356787129421,1.86,1.86,1.86,361,361,361,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.9420860263169195,1.9420860263169195,1.9420860263169195,377.804889802038,377.804889802038,377.804889802038,1.94,1.94,1.94,378,378,378,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.015894090495056,2.015894090495056,2.015894090495056,392.163186589851,392.163186589851,392.163186589851,2.02,2.02,2.02,392,392,392,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.087025416679018,2.087025416679018,2.087025416679018,406.000762519157,406.000762519157,406.000762519157,2.09,2.09,2.09,406,406,406,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.15676344913595,2.15676344913595,2.15676344913595,419.567293203366,419.567293203366,419.567293203366,2.16,2.16,2.16,420,420,420,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.239566616846073,2.239566616846073,2.239566616846073,435.675457943787,435.675457943787,435.675457943787,2.24,2.24,2.24,436,436,436,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.312197673405188,2.312197673405188,2.312197673405188,449.804784836459,449.804784836459,449.804784836459,2.31,2.31,2.31,450,450,450,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.3827592340153356,2.3827592340153356,2.3827592340153356,463.531521072306,463.531521072306,463.531521072306,2.38,2.38,2.38,464,464,464,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.462242558322037,2.462242558322037,2.462242558322037,478.993858051138,478.993858051138,478.993858051138,2.46,2.46,2.46,479,479,479,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.5545343153082514,2.5545343153082514,2.5545343153082514,496.947891294423,496.947891294423,496.947891294423,2.55,2.55,2.55,497,497,497,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.6578728192734995,2.6578728192734995,2.6578728192734995,517.05091019979,517.05091019979,517.05091019979,2.66,2.66,2.66,517,517,517,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.7873926379223373,2.7873926379223373,2.7873926379223373,542.247127127731,542.247127127731,542.247127127731,2.79,2.79,2.79,542,542,542,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,2.951724464575226,2.951724464575226,2.951724464575226,574.215519268065,574.215519268065,574.215519268065,2.95,2.95,2.95,574,574,574,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,3.260287648972941,3.260287648972941,3.260287648972941,634.242046568417,634.242046568417,634.242046568417,3.26,3.26,3.26,634,634,634,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,3.518752631287259,3.518752631287259,3.518752631287259,684.522689566572,684.522689566572,684.522689566572,3.52,3.52,3.52,685,685,685,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,3.825146629910874,3.825146629910874,3.825146629910874,744.127232989156,744.127232989156,744.127232989156,3.83,3.83,3.83,744,744,744,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,0.7145221381319338,0.7145221381319338,0.7145221381319338,139,139,139,0.71,0.71,0.71,139,139,139,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,0.8121906318334212,0.8121906318334212,0.8121906318334212,158,158,158,0.81,0.81,0.81,158,158,158,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,0.9201400196087494,0.9201400196087494,0.9201400196087494,179,179,179,0.92,0.92,0.92,179,179,179,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.0948227510615665,1.0948227510615665,1.0948227510615665,212.98201171964,212.98201171964,212.98201171964,1.09,1.09,1.09,213,213,213,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.2724627325401967,1.2724627325401967,1.2724627325401967,247.539313876974,247.539313876974,247.539313876974,1.27,1.27,1.27,248,248,248,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
New York,1.4141314991328116,1.4141314991328116,1.4141314991328116,275.098933804016,275.098933804016,275.098933804016,1.41,1.41,1.41,275,275,275,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
