location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Idaho,ID,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,2.6666666666666665,15.333333333333334,24,33.333333333333336,50,3,15,24,33,50,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Illinois,IL,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,123.56666666666666,264.8333333333333,339.6666666666667,415.16666666666674,571.05,124,265,340,415,571,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Indiana,IN,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,116.63333333333333,229.33333333333334,297.3333333333333,361.3333333333333,496.01666666666665,117,229,297,361,496,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Iowa,IA,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,26,66,86.66666666666667,110,154.66666666666666,26,66,87,110,155,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Kansas,KS,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,31.333333333333332,82,108.66666666666667,135.33333333333334,190,31,82,109,135,190,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Kentucky,KY,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,61.5,117.5,149.16666666666666,180.83333333333334,240.85,62,118,149,181,241,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Louisiana,LA,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,36.166666666666664,74.83333333333333,96.5,116.83333333333333,159.5,36,75,96,117,160,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Maine,ME,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,4,19.333333333333332,28,37.333333333333336,55.36666666666664,4,19,28,37,55,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Maryland,MD,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,18,82.5,130.16666666666666,175.83333333333334,263.8666666666666,18,82,130,176,264,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Massachusetts,MA,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,61.166666666666686,146.66666666666669,233.33333333333337,398.76666666666654,0,61,147,233,399,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Michigan,MI,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,80.5,182,280.66666666666663,498.05000000000007,0,80,182,281,498,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Minnesota,MN,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,160.15,264.1666666666667,322.5,379.5,496.2,160,264,322,380,496,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Mississippi,MS,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,16.96666666666667,46.333333333333336,62.333333333333336,79,111.66666666666667,17,46,62,79,112,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Missouri,MO,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,121.64999999999999,217,273,329.6666666666667,434.34999999999997,122,217,273,330,434,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Montana,MT,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,1.3333333333333333,9.666666666666666,16.333333333333332,22.333333333333332,37,1,10,16,22,37,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Nebraska,NE,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,13.666666666666666,44,60,77.33333333333333,114,14,44,60,77,114,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Nevada,NV,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,4,25.333333333333332,36,48.666666666666664,72,4,25,36,49,72,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New Hampshire,NH,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,17.483333333333334,40.166666666666664,51.166666666666664,65.5,91.5,17,40,51,66,92,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New Jersey,NJ,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,58.333333333333336,121.5,180.5,298.51666666666665,0,58,122,180,299,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New Mexico,NM,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,25.66666666666667,44.33333333333333,65.8333333333334,107,0,26,44,66,107,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New York,NY,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,179.33333333333331,285.33333333333337,392.83333333333337,598.7166666666666,0,179,285,393,599,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
North Carolina,NC,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,25.666666666666668,100.5,156.83333333333334,213.83333333333334,320.5666666666666,26,100,157,214,321,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
North Dakota,ND,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,3,13.666666666666666,19.666666666666668,25.666666666666668,39.666666666666664,3,14,20,26,40,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Ohio,OH,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,492.66666666666663,618,682,752.1666666666667,886.6666666666666,493,618,682,752,887,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Oklahoma,OK,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,30.966666666666665,88.33333333333333,123.66666666666667,157.16666666666674,221,31,88,124,157,221,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Oregon,OR,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,18.316666666666666,50.333333333333336,65.66666666666667,81.66666666666667,114.33333333333333,18,50,66,82,114,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Pennsylvania,PA,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,317.83333333333326,514.6666666666667,727,1169.3833333333332,0,318,515,727,1169,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Rhode Island,RI,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,5.666666666666667,27.666666666666668,40.333333333333336,53.666666666666664,78.33333333333333,6,28,40,54,78,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
South Carolina,SC,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,13.333333333333334,68.66666666666667,111.33333333333333,154.66666666666666,242.69999999999996,13,69,111,155,243,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
South Dakota,SD,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,9,15,21.666666666666668,36.333333333333336,0,9,15,22,36,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Tennessee,TN,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,57.96666666666667,136.5,178,222,306.68333333333334,58,136,178,222,307,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Texas,TX,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,36.29999999999999,317.8333333333333,480.6666666666667,642.3333333333335,936.7666666666665,36,318,481,642,937,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Utah,UT,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,21.650000000000002,47.666666666666664,62.333333333333336,75.66666666666667,105.66666666666667,22,48,62,76,106,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Vermont,VT,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,7.333333333333333,14.666666666666666,18.666666666666668,24,32,7,15,19,24,32,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Virginia,VA,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,27,126.66666666666667,189.33333333333334,254,372.71666666666664,27,127,189,254,373,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Washington,WA,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,20.333333333333332,61,101,137,208.36666666666665,20,61,101,137,208,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
West Virginia,WV,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,41.33333333333334,68.66666666666666,95.33333333333334,152,0,41,69,95,152,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Wisconsin,WI,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,0,36.33333333333334,72.33333333333334,108.66666666666683,180.34999999999997,0,36,72,109,180,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Wyoming,WY,0,2024-11-30,2024-11-30,JHU_CSSE-CSSE_Ensemble,1,16.333333333333336,25.666666666666664,36.333333333333336,61,1,16,26,36,61,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Alabama,AL,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,45.98333333333333,112,150.66666666666666,188.66666666666666,265.34999999999997,46,112,151,189,265,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Alaska,AK,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,5.5,10.5,15.5,28.5,0,6,10,16,28,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Arizona,AZ,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,392.81666666666666,610,745.8333333333334,887.5,1199.5,393,610,746,888,1200,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Arkansas,AR,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,33.333333333333336,72.66666666666667,92,114.66666666666667,160,33,73,92,115,160,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
California,CA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,565.2166666666667,909.8333333333334,1102,1289,1652.7666666666667,565,910,1102,1289,1653,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Colorado,CO,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,36.66666666666667,64.66666666666666,94,151.33333333333334,0,37,65,94,151,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Connecticut,CT,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,27.816666666666663,96.83333333333333,137.83333333333334,182.16666666666666,276.1666666666667,28,97,138,182,276,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Delaware,DE,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,3.3166666666666678,16.666666666666668,26,34.666666666666664,52,3,17,26,35,52,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
District of Columbia,DC,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,14.666666666666666,31.333333333333332,40,50,74,15,31,40,50,74,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Florida,FL,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,230.51666666666668,449,583,724.5,1024.3666666666666,231,449,583,724,1024,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Georgia,GA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,6.666666666666667,74,133.33333333333334,188.8333333333334,290.6666666666667,7,74,133,189,291,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Hawaii,HI,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,12,21,30,48,0,12,21,30,48,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Idaho,ID,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,12.666666666666666,23.333333333333332,33.333333333333336,54.0333333333333,0,13,23,33,54,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Illinois,IL,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,130.83333333333334,315.5,415.1666666666667,518.3333333333334,732.9666666666666,131,316,415,518,733,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Indiana,IN,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,139.45000000000002,304,403.8333333333333,506.3333333333334,722.8833333333332,139,304,404,506,723,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Iowa,IA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,25.666666666666668,82.33333333333333,114.33333333333333,149.8333333333334,221,26,82,114,150,221,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Kansas,KS,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,45,113,151.66666666666666,192.50000000000009,271.71666666666664,45,113,152,193,272,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Kentucky,KY,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,59.666666666666664,129.66666666666666,171,211,297.01666666666665,60,130,171,211,297,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Louisiana,LA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,33.65,77.66666666666667,103.66666666666667,128.33333333333334,177,34,78,104,128,177,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Maine,ME,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,8,29.333333333333332,42.666666666666664,55.333333333333336,82.68333333333332,8,29,43,55,83,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Maryland,MD,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,28.833333333333332,131.5,191.16666666666666,247.5,372.18333333333334,29,132,191,248,372,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Massachusetts,MA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,151.83333333333331,273.5,385.33333333333337,638.5499999999998,0,152,274,385,639,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Michigan,MI,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,156.83333333333337,301.83333333333337,458.5000000000001,792.3,0,157,302,459,792,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Minnesota,MN,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,166.95000000000002,313.3333333333333,399.6666666666667,483,666.35,167,313,400,483,666,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Mississippi,MS,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,19.333333333333332,54.666666666666664,73.33333333333333,94,136.6833333333333,19,55,73,94,137,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Missouri,MO,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,142.61666666666667,280.6666666666667,362,446,610.7166666666666,143,281,362,446,611,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Montana,MT,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,7.666666666666667,15.333333333333334,23.333333333333332,42.01666666666665,0,8,15,23,42,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Nebraska,NE,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,19.299999999999997,62.666666666666664,86,111.33333333333333,165.35,19,63,86,111,165,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Nevada,NV,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0.6666666666666666,23,37,50.333333333333336,78.33333333333333,1,23,37,50,78,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New Hampshire,NH,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,16.983333333333334,48.333333333333336,66.33333333333333,86.33333333333333,125.69999999999997,17,48,66,86,126,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New Jersey,NJ,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,5.333333333333333,106.33333333333333,181,252.50000000000009,414.34999999999997,5,106,181,253,414,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New Mexico,NM,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,18.333333333333336,57.66666666666667,81.66666666666667,107.66666666666666,160.36666666666665,18,58,82,108,160,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
New York,NY,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,99.78333333333336,330.5,465.5,603.3333333333334,871.8666666666666,100,330,466,603,872,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
North Carolina,NC,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,25.98333333333333,134,200.66666666666666,268.16666666666674,401.3333333333333,26,134,201,268,401,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
North Dakota,ND,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,4.333333333333333,16.666666666666668,25.333333333333332,33.333333333333336,51.333333333333336,4,17,25,33,51,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Ohio,OH,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,467.29999999999995,631.8333333333333,730,827.5000000000001,1038.6666666666665,467,632,730,828,1039,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Oklahoma,OK,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,57.65,131.66666666666666,176.33333333333334,221.66666666666666,315.01666666666665,58,132,176,222,315,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Oregon,OR,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,10,44,62,80,117.33333333333333,10,44,62,80,117,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Pennsylvania,PA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,439.16666666666674,720.3333333333333,1017.1666666666667,1646.433333333333,0,439,720,1017,1646,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Rhode Island,RI,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,12.666666666666666,39.333333333333336,56,72.66666666666667,108.68333333333332,13,39,56,73,109,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
South Carolina,SC,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,16.649999999999995,111.66666666666667,166,222,329.4,17,112,166,222,329,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
South Dakota,SD,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,7.666666666666666,15.666666666666668,23,41,0,8,16,23,41,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Tennessee,TN,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,67.14999999999999,162.5,219.5,275.1666666666667,394.5333333333333,67,162,220,275,395,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Texas,TX,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,108.9666666666667,449,623.6666666666666,819.8333333333334,1177.0166666666667,109,449,624,820,1177,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Utah,UT,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,17.5,46.833333333333336,63.166666666666664,80.16666666666667,114.83333333333333,18,47,63,80,115,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Vermont,VT,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,8,18.666666666666668,26,33.333333333333336,50.666666666666664,8,19,26,33,51,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Virginia,VA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,58.26666666666665,190.66666666666666,265.6666666666667,348.3333333333333,501.68333333333334,58,191,266,348,502,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Washington,WA,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,20.3,82.33333333333333,122.33333333333333,164.33333333333334,243.0333333333333,20,82,122,164,243,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
West Virginia,WV,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,56.33333333333334,93,133.66666666666666,218.34999999999997,0,56,93,134,218,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Wisconsin,WI,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,0,52.33333333333334,100.33333333333334,152.33333333333334,263.0666666666666,0,52,100,152,263,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Wyoming,WY,1,2024-11-30,2024-12-07,JHU_CSSE-CSSE_Ensemble,9,22.333333333333336,33,45.666666666666664,79,9,22,33,46,79,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Alabama,AL,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,59.333333333333336,143.16666666666666,191.33333333333334,242.8333333333334,344.7,59,143,191,243,345,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Alaska,AK,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,0,5.5,10.5,18.5,32.5,0,6,10,18,32,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Arizona,AZ,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,339.6333333333334,566.8333333333334,706.3333333333334,863.1666666666666,1215.7333333333333,340,567,706,863,1216,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Arkansas,AR,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,37.65,82.33333333333333,109,138.33333333333334,201.01666666666665,38,82,109,138,201,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
California,CA,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,676.8333333333334,1074.1666666666667,1302.3333333333333,1519.5,1998.3999999999999,677,1074,1302,1520,1998,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Colorado,CO,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,4,54.5,83.33333333333334,114,177.33333333333334,4,54,83,114,177,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Connecticut,CT,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,42.96666666666666,127,181.66666666666666,241.66666666666666,377.68333333333334,43,127,182,242,378,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Delaware,DE,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,5,21,31,42.333333333333336,67.66666666666667,5,21,31,42,68,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
District of Columbia,DC,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,16.666666666666668,35.666666666666664,48.333333333333336,62.333333333333336,94.33333333333333,17,36,48,62,94,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Florida,FL,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,246.98333333333335,500,664,844.1666666666666,1260.7333333333333,247,500,664,844,1261,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Georgia,GA,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,5,101.83333333333333,170.66666666666666,236.8333333333334,358.68333333333334,5,102,171,237,359,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Hawaii,HI,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,1,12,20,31,51,1,12,20,31,51,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Idaho,ID,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,0,9.5,22.5,34.166666666666664,58.86666666666664,0,10,22,34,59,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Illinois,IL,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,163.63333333333333,389.6666666666667,517,652.3333333333334,936.5166666666664,164,390,517,652,937,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Indiana,IN,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,137.46666666666667,355.3333333333333,493.1666666666667,631.6666666666667,928.9499999999998,137,355,493,632,929,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Iowa,IA,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,26.333333333333332,97.66666666666667,141,187.66666666666666,287.01666666666665,26,98,141,188,287,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Kansas,KS,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,51.98333333333333,137.83333333333334,187.33333333333334,240.66666666666666,343.3666666666666,52,138,187,241,343,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
Kentucky,KY,2,2024-11-30,2024-12-14,JHU_CSSE-CSSE_Ensemble,59.48333333333333,149.5,201.16666666666666,255.5,372.8666666666666,59,150,201,256,373,The Center for Systems Science and Engineering at Johns Hopkins University,2024-11-27,CSSE Ensemble
